timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.4598,-5.5181,-0.5365,-109.8435,-0.7652,9.3217
5,0.6131,-5.7097,0.0383,-100.1739,1.3217,5.7739
10,0.8047,-5.748,0.6898,-89.7391,3.2,2.4348
15,0.9963,-5.748,0.958,-78.6783,5.0087,-0.9739
20,1.3412,-5.5181,1.1879,-67.687,6.6783,-4.8696
25,1.6478,-5.1732,0.9963,-57.2522,8.6261,-9.113
30,1.8011,-4.905,0.5365,-47.6522,11.0609,-14.0522
35,1.8777,-4.905,0.0,-40.487,14.3304,-18.713
40,2.0693,-4.8667,-0.8047,-37.2174,18.0174,-23.3043
45,1.8394,-4.905,-1.7627,-38.2609,21.6348,-27.687
50,1.8011,-5.4415,-2.874,-43.6174,24.6261,-31.7217
55,1.8011,-5.9396,-3.6787,-52.1739,27.0609,-35.2
60,1.4179,-6.5145,-4.4835,-60.7304,28.8,-37.7739
65,1.073,-7.0126,-5.0966,-72.8348,29.8435,-38.6087
70,0.7281,-7.5108,-5.6331,-85.5652,30.4,-37.3565
75,0.1916,-8.0089,-5.2882,-97.7391,29.287,-35.8957
80,0.0,-8.7754,-4.5984,-106.1565,27.2696,-34.4348
85,-0.3449,-9.8483,-3.9853,-109.0087,24.6261,-32.0696
90,-0.8047,-11.3428,-2.9123,-105.9478,23.2348,-28.8
95,-1.2263,-12.3775,-1.8011,-94.5391,21.4957,-23.1652
100,-1.1113,-12.4541,-1.5711,-75.687,18.8522,-13.0087
105,-0.9197,-11.6877,-1.8777,-54.6783,16.6261,-3.4783
110,-0.9963,-10.9596,-2.4525,-36.0348,13.6348,3.8957
115,-1.073,-10.0782,-3.1423,-22.6783,8.8348,9.6696
120,-0.9963,-9.4651,-3.832,-16.2087,3.3391,15.0261
125,-0.9963,-9.0436,-4.5601,-16.8348,-1.6696,18.5739
130,-0.3066,-8.9286,-4.9816,-22.4696,-5.6348,20.5913
135,-0.4598,-8.6604,-5.5948,-30.0522,-6.8174,20.4522
140,-0.2682,-8.6987,-5.9396,-39.3739,-6.9565,20.1739
145,0.2299,-8.8137,-6.5528,-48.6261,-7.7217,19.8957
150,0.958,-9.3118,-6.936,-57.0435,-7.4435,18.713
155,1.6861,-10.0399,-6.5911,-61.2174,-5.1478,16.0
160,2.2226,-11.0746,-6.5911,-59.2696,-1.6,13.287
165,2.6058,-11.9943,-6.7061,-50.5739,2.2957,10.2957
170,2.7591,-12.799,-6.4761,-38.6783,5.4957,7.9304
175,3.1806,-13.8336,-5.7097,-25.1826,6.887,6.2609
180,3.1039,-14.0252,-5.1732,-10.2261,7.5826,3.1304
185,2.8357,-14.1019,-4.4452,6.3304,7.2348,-0.6957
190,1.7244,-13.757,-4.1003,24.2783,5.913,-4.4522
195,1.4562,-12.8373,-3.7937,40.0,3.7565,-8.3478
200,0.8047,-11.6494,-3.9853,50.4348,1.9478,-12.3826
205,0.1916,-10.3082,-4.3302,53.8435,1.2522,-16.5565
210,0.0,-9.3502,-4.4835,48.9043,1.7391,-20.4522
215,-0.6514,-8.3538,-4.8667,36.313,3.4087,-23.9304
220,-0.6898,-7.5874,-4.9816,17.3217,5.7043,-25.3217
225,-0.9197,-7.3958,-5.6331,-5.7043,7.1652,-25.113
230,-0.8814,-7.9323,-6.5528,-31.3043,8.2783,-23.8609
235,-0.8814,-9.3118,-7.0509,-56.8348,8.8348,-22.0522
240,-0.8047,-10.6147,-8.2389,-78.4,7.0957,-18.4348
245,-0.4215,-11.7643,-9.2352,-94.4696,2.7826,-15.0957
250,0.2682,-12.8373,-9.6184,-104.0696,-2.9913,-12.0348
255,0.843,-13.8336,-9.4268,-103.6522,-7.0957,-9.6
260,1.3795,-14.3701,-9.2352,-94.4696,-10.8522,-8.4174
265,1.6478,-14.3318,-8.8903,-76.7304,-14.4,-6.9565
270,2.1843,-14.2552,-8.2772,-52.313,-16.487,-3.687
275,2.5291,-13.7953,-7.6641,-24.3478,-16.0696,-0.9043
280,2.8357,-13.1055,-6.4761,3.2696,-14.0522,1.4609
285,2.8357,-12.8756,-5.8247,29.0783,-12.1739,4.8696
290,2.9123,-12.5691,-5.2116,50.2957,-12.1739,8.5565
295,2.6824,-12.3008,-4.9433,66.3652,-12.3826,11.1304
300,2.3375,-11.8027,-4.905,75.8957,-12.3826,11.7565
305,2.5675,-11.9943,-5.4032,79.3043,-12.1043,13.0783
310,2.6058,-11.6877,-6.0163,76.2435,-10.9913,11.687
315,2.3759,-11.6877,-6.3229,67.687,-8.2087,8.6957
320,2.1076,-11.4578,-7.0509,54.8174,-4.8696,5.2174
325,1.8011,-11.1129,-7.6257,39.3739,-2.5739,1.4609
330,2.1843,-11.2662,-7.8557,24.1391,-1.4609,-1.9478
335,1.3795,-11.4195,-8.4305,11.3391,-1.1826,-4.5913
340,1.2646,-11.4578,-8.2005,3.3391,-2.1565,-5.4957
345,1.073,-11.8793,-8.0856,1.5304,-1.1826,-5.0087
350,0.7664,-12.1475,-7.9323,5.4261,0.9043,-4.4522
355,0.1533,-12.4924,-7.4341,14.2609,2.713,-3.7565
360,0.0766,-12.9523,-6.8977,27.0609,3.6174,-3.4783
365,0.0,-13.1055,-6.3612,41.9478,4.7304,-3.4087
370,-0.1916,-12.6457,-6.0929,56.6261,6.4,-3.2
375,0.0,-12.3008,-5.5948,69.0783,8.1391,-2.087
380,-0.0766,-12.0326,-5.2882,77.4957,9.0435,-1.4609
385,-0.0766,-11.8027,-5.4415,81.3217,8.2783,-1.2522
390,0.0,-11.726,-5.7097,80.0696,6.0522,-0.7652
395,0.0766,-11.6877,-5.978,75.4783,3.4783,-0.6261
400,0.2682,-11.6877,-6.2079,69.4261,0.6957,-0.8348
405,0.3449,-11.6877,-6.4378,63.513,-1.6,-1.6
410,0.4598,-11.726,-6.6677,59.2,-2.9913,-1.8087
415,0.6514,-11.7643,-6.5528,57.1826,-3.4783,-1.6
420,1.0346,-11.9176,-6.7061,57.2522,-3.2696,-1.0435
425,1.2646,-11.9559,-6.7827,59.8261,-2.2261,-0.1391
430,1.4562,-11.9176,-6.5911,64.9043,-0.0696,0.8348
435,1.5711,-11.9559,-6.4761,71.7217,3.1304,1.6696
440,1.4562,-11.841,-6.0929,79.6522,6.8174,2.087
445,1.4562,-11.6494,-5.863,87.7217,10.5043,2.3652
450,1.3795,-11.5344,-5.5181,93.7739,13.4261,2.8522
455,0.958,-11.3811,-5.1732,100.5913,15.3739,3.8957
460,0.5748,-11.6494,-4.6751,106.9913,16.6957,5.4957
