timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.2682,-8.9286,-1.1496,17.8783,24.8348,-19.9652
5,0.3449,-8.8137,-1.3412,19.1304,24.2783,-20.5217
10,0.4598,-8.8903,-1.4179,20.1739,24.2087,-21.0087
15,0.5365,-8.9286,-1.3412,20.4522,23.7913,-21.0783
20,0.6131,-9.0436,-1.4945,20.8,23.2348,-20.8
25,0.3832,-9.0819,-1.5711,20.5217,22.7478,-20.1739
30,0.5365,-8.967,-1.6478,19.8957,21.913,-19.2696
35,0.4982,-9.2735,-1.8394,18.5739,21.4261,-18.3652
40,0.2299,-9.3502,-2.0693,17.3913,20.0348,-17.3913
45,0.0383,-9.3118,-2.2609,16.1391,18.087,-16.4174
50,-0.4982,-9.5034,-2.2226,14.7478,16.2087,-14.9565
55,-0.5365,-9.6567,-2.3375,13.7739,14.5391,-13.2174
60,-1.1113,-10.2698,-1.9543,12.5217,14.1913,-10.8522
65,-0.843,-10.4231,-1.5328,12.5217,13.8435,-10.1565
70,-1.1113,-10.9596,-1.1496,12.0348,14.6087,-8.8348
75,-0.958,-11.6877,-0.9197,12.7304,14.6783,-7.5826
80,-0.6131,-12.0709,-0.7281,13.4261,15.7913,-6.0522
85,-0.7664,-12.3775,-0.2299,13.8435,16.8348,-4.2435
90,-0.5748,-12.9139,0.0383,14.6087,17.8087,-2.087
95,-0.4982,-13.1439,0.2299,16.2087,17.9478,0.0
100,-0.3066,-13.6037,0.2682,18.5043,17.7391,2.0174
105,-0.2299,-13.7953,0.4982,21.6348,17.3217,4.313
110,0.0766,-14.0252,0.3832,24.9739,17.2522,6.887
115,0.6514,-13.9486,-0.1533,28.1739,17.1826,9.7391
120,0.958,-13.7187,-1.3412,28.4522,16.7652,12.3826
125,1.8011,-13.2971,-3.0273,25.113,14.7478,13.1478
130,1.916,-12.7607,-4.7134,18.5043,11.8261,12.1739
135,1.1879,-12.2625,-7.3958,6.9565,8.0,11.0609
140,0.4598,-11.9943,-9.4268,-8.0,2.713,10.6435
145,-0.4598,-12.1092,-10.0782,-22.6783,-3.0609,11.2696
150,-0.958,-12.2625,-10.0399,-33.2522,-9.2522,11.2696
155,-1.5711,-12.4158,-9.7717,-38.6087,-16.0696,10.5739
160,-2.4908,-12.5691,-9.1202,-38.4696,-24.0696,10.2957
165,-3.7937,-12.6074,-8.3155,-34.2261,-33.0435,11.8261
170,-4.7517,-12.684,-8.0089,-27.0609,-42.087,15.3043
175,-4.905,-12.9139,-8.5071,-19.8957,-49.113,20.2435
180,-4.9816,-12.3775,-9.0819,-14.4,-52.9391,26.0174
185,-4.1003,-11.2662,-9.9633,-12.0348,-53.2174,31.3739
190,-2.5291,-10.8063,-10.4614,-11.2,-48.6261,34.9217
195,-1.6861,-10.1549,-10.883,-10.0174,-37.913,36.1739
