timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.0,-6.8977,-3.3722,1.4609,-18.713,4.0348
5,-0.3449,-6.5145,-3.4105,1.7391,-19.4783,4.5913
10,-0.4982,-6.3995,-3.3722,1.8087,-20.1043,4.5217
15,-0.7664,-6.1313,-3.2189,1.4609,-20.2435,4.2435
20,-0.7664,-6.0929,-3.1423,0.9043,-19.9652,3.6174
25,-0.9963,-5.8247,-2.7974,0.2783,-19.5478,2.2957
30,-0.9963,-5.7864,-2.7974,-0.487,-18.7826,0.9739
35,-1.073,-5.7864,-2.5675,-1.4609,-17.7391,-0.3478
40,-1.1113,-5.748,-2.6058,-2.4348,-16.4174,-1.9478
45,-0.9963,-5.6331,-2.1459,-3.4087,-15.0261,-3.4783
50,-1.2646,-5.5948,-2.6058,-4.2435,-13.5652,-4.9391
55,-1.1496,-5.7097,-2.4908,-5.2174,-12.1739,-6.2609
60,-1.1496,-5.748,-2.5675,-6.2609,-10.9913,-7.4435
65,-0.9963,-5.8247,-2.7591,-7.0261,-10.087,-8.5565
70,-1.073,-5.748,-2.7974,-7.9304,-9.6,-9.3913
75,-0.9197,-5.863,-2.6058,-8.9043,-9.5304,-10.0174
80,-0.958,-6.1696,-2.7207,-10.1565,-9.9478,-10.3652
85,-0.8814,-6.3229,-2.8357,-11.5478,-10.7826,-10.5043
90,-0.958,-6.5145,-2.7591,-13.1478,-11.9652,-10.713
95,-0.843,-6.7061,-2.8357,-14.7478,-13.4957,-10.9913
100,-1.1113,-7.0509,-2.9507,-16.2087,-14.9565,-11.5478
105,-0.5365,-7.2809,-2.6058,-17.3913,-16.2087,-11.9652
110,-0.4982,-7.4725,-2.4908,-18.087,-17.113,-12.5217
115,-0.4215,-7.8173,-2.4142,-18.3652,-17.7391,-13.4957
120,-0.4215,-8.0089,-2.2609,-18.1565,-18.3652,-14.4696
125,-0.0766,-8.2389,-2.1843,-17.3913,-18.6435,-15.6522
130,-0.0766,-8.3538,-2.1076,-16.4174,-18.4348,-16.9739
135,0.115,-8.6221,-1.7627,-15.4435,-17.7391,-17.9478
140,0.3066,-8.6987,-2.1076,-14.6783,-16.5565,-18.9913
145,0.3832,-8.967,-1.8394,-14.0522,-14.887,-20.0348
150,0.843,-9.0053,-1.6478,-13.2174,-13.1478,-21.287
155,0.9963,-9.3502,-1.7627,-12.0348,-11.0609,-22.6087
