timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.1533,-4.5218,7.7024,4.313,5.4957,1.8783
5,0.1916,-4.4068,7.5874,4.0348,5.3565,1.8087
10,0.1533,-4.4835,7.7024,3.9652,5.1478,1.8783
15,0.2682,-4.5218,7.6257,4.1043,5.0783,1.5304
20,0.1533,-4.3685,7.8173,4.2435,4.8,1.3217
25,0.2299,-4.2536,7.8173,4.1043,4.313,1.3913
30,0.0766,-4.2919,7.8557,3.9652,3.8261,1.4609
35,0.0766,-4.2919,7.7407,3.687,3.2,1.5304
40,0.0766,-4.3302,7.894,3.2,2.713,1.6
45,0.0383,-4.3685,7.6641,2.713,2.1565,1.8087
50,0.0766,-4.3302,7.9323,2.2957,1.8087,2.0174
55,0.0766,-4.3685,7.6257,1.6696,1.4609,2.2957
60,0.115,-4.5218,7.5874,1.1826,1.3913,2.5739
65,0.0766,-4.5601,7.6257,0.6261,1.3913,2.5739
70,0.2299,-4.6368,7.6641,0.1391,1.5304,2.713
75,0.2682,-4.79,7.5874,-0.0696,1.9478,2.6435
80,0.2299,-4.7517,7.5874,0.0,2.5739,2.5739
85,0.2299,-4.9433,7.5874,0.487,3.0609,2.5043
90,0.3832,-4.79,7.6641,1.1826,3.5478,2.3652
95,0.4215,-4.9433,7.6641,2.1565,3.9652,2.087
100,0.5365,-4.9816,7.7024,3.2,4.4522,1.7391
105,0.4982,-4.9433,7.8173,4.4522,4.7304,1.4609
110,0.5365,-5.0583,7.5491,5.9826,5.287,1.1826
115,0.5365,-4.905,7.6641,7.4435,5.6348,0.9739
120,0.4215,-4.9433,7.6641,8.7652,5.9826,0.8348
125,0.4598,-4.8667,7.5874,10.1565,6.4696,0.7652
130,0.3832,-4.79,7.5874,11.4783,6.7478,0.6957
135,0.3832,-4.8667,7.6641,12.2435,6.9565,0.5565
140,0.3832,-4.6751,7.6257,12.5913,6.8174,0.4174
145,0.3066,-4.7134,7.6257,12.4522,6.4696,0.3478
150,0.3449,-4.4835,7.5874,11.9652,6.2609,-0.1391
155,0.1916,-4.4068,7.5874,11.2696,6.2609,-0.6261
160,0.1916,-4.4068,7.7024,10.087,6.5391,-1.4609
165,0.115,-4.1003,7.5874,8.6957,6.6087,-2.0174
170,0.1916,-4.062,7.3958,7.0957,6.6783,-3.0609
175,0.1533,-3.9853,7.5108,5.0783,6.9565,-3.9652
180,0.2299,-3.8704,7.3192,2.713,7.3043,-5.0783
185,0.0383,-3.7171,7.3192,-0.0696,8.1391,-6.1217
190,0.0,-3.7554,7.2425,-3.2,9.113,-7.1652
195,0.0,-3.7937,7.1659,-6.6783,10.1565,-8.0696
200,0.0383,-3.947,7.0893,-10.1565,11.8957,-8.7652
205,0.0383,-4.1003,7.2042,-14.0522,13.0087,-9.113
210,0.0383,-4.1769,7.2042,-16.487,13.913,-9.4609
215,0.0,-4.4068,7.3575,-17.9478,14.6087,-9.2522
220,0.1533,-4.4835,7.3958,-18.4348,15.0261,-8.9739
225,0.2299,-4.8284,7.2809,-17.9478,15.4435,-8.0696
230,0.2299,-4.8284,7.3958,-16.8348,15.6522,-7.2348
235,0.3066,-4.9816,7.4725,-15.1652,15.5826,-5.7043
240,0.4215,-4.905,7.5108,-12.5913,15.1652,-4.1739
245,0.5748,-4.9816,7.5491,-9.4609,14.2609,-2.087
250,0.5748,-4.9433,7.6641,-5.7043,12.6609,-0.1391
255,0.6131,-4.9433,7.8173,-1.2522,10.5739,2.713
260,0.6131,-4.8667,7.9323,4.7304,7.5826,4.8
265,0.6898,-4.79,8.2005,10.2261,5.0783,6.887
270,0.6514,-4.8284,8.1239,15.8609,2.713,8.4174
275,0.6131,-4.7134,8.1622,21.2174,0.9739,9.9478
280,0.7281,-4.6368,7.894,25.8783,-0.487,11.0609
285,0.6514,-4.5601,7.9323,29.7043,-1.4609,11.8261
290,0.5748,-4.5601,7.7024,32.487,-1.8087,11.8957
295,0.4598,-4.5218,7.7024,34.0174,-1.5304,12.313
300,0.4982,-4.5218,7.5491,34.6435,-0.9043,12.0348
305,0.4598,-4.4835,7.4725,34.4348,-0.2087,11.8261
310,0.3449,-4.4452,7.4341,33.3217,0.6261,11.1304
315,0.2299,-4.4452,7.3192,31.2348,1.4609,10.4348
320,0.0383,-4.3685,7.3575,27.8261,2.2957,9.3217
325,0.0766,-4.3685,7.3575,24.6957,2.8522,8.4174
330,0.0383,-4.4835,7.3575,21.287,3.3391,7.0957
335,0.0766,-4.3685,7.5108,17.8087,3.8261,5.9826
340,0.0383,-4.4068,7.4725,14.4,4.1043,4.5913
345,-0.0766,-4.2919,7.3958,11.1304,4.313,3.6174
350,0.0,-4.4452,7.4725,8.2087,4.5217,2.2957
355,0.0,-4.2536,7.5108,5.6348,4.4522,1.3913
360,0.0383,-4.1386,7.6257,3.4783,4.4522,0.4174
365,0.115,-4.2536,7.779,1.7391,4.3826,-0.2783
370,0.0766,-4.2536,7.7024,0.5565,4.313,-1.0435
375,0.1533,-4.2919,7.6641,-0.1391,4.3826,-1.5304
380,0.1533,-4.2536,7.7024,-0.4174,4.313,-2.087
385,0.115,-4.2919,7.894,-0.0696,4.2435,-2.0174
390,0.0383,-4.2919,7.8173,0.5565,4.313,-2.2261
395,0.0766,-4.2152,8.0089,1.3913,4.1739,-2.0174
400,0.0766,-4.2919,8.0473,2.3652,4.1043,-1.9478
405,0.0766,-4.3302,8.0856,3.6174,4.0348,-1.6
