timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.7664,-9.2735,1.2263,0.0,3.7565,-0.6261
5,0.8047,-9.3118,1.2646,-0.2087,3.687,-0.2783
10,0.843,-9.1969,1.1496,-0.2783,3.7565,-0.487
15,0.8814,-9.2735,1.3795,-0.3478,3.7565,-0.3478
20,0.843,-9.3502,1.3795,-0.3478,3.8261,-0.487
25,0.7664,-9.3502,1.1879,-0.4174,3.7565,-0.487
30,0.8047,-9.2735,1.1496,-0.4174,3.8261,-0.5565
35,0.7281,-9.3885,1.5328,-0.3478,3.9652,-0.487
40,0.843,-9.3885,1.2263,-0.4174,3.8957,-0.5565
45,0.7664,-9.0819,1.1113,-0.4174,3.9652,-0.3478
50,0.9197,-9.3502,1.2646,-0.3478,3.9652,-0.5565
55,0.843,-9.4268,1.3412,-0.487,4.0348,-0.4174
60,0.9197,-9.3502,1.3412,-0.3478,4.0348,-0.487
65,0.8814,-9.2735,1.2263,-0.487,3.9652,-0.3478
70,0.958,-9.3502,1.3795,-0.3478,4.0348,-0.487
75,0.958,-9.4268,1.1496,-0.2087,4.1043,-0.2783
80,0.8814,-9.1586,1.3029,-0.2087,4.1739,-0.5565
85,0.8814,-9.2735,1.1879,-0.2087,4.0348,-0.4174
90,0.7281,-9.3502,1.2646,-0.2783,3.9652,-0.487
95,0.7664,-9.4268,1.4945,-0.4174,3.9652,-0.2783
100,0.9197,-9.3502,1.2646,-0.487,3.7565,-0.487
105,1.9543,-9.0819,0.9197,-0.5565,3.8261,-0.2783
110,0.4598,-9.3502,0.9197,-0.6261,3.8261,-0.4174
115,0.8047,-9.5034,1.3412,-0.6261,3.687,-0.2783
120,0.8814,-9.3885,1.3795,-0.7652,3.7565,-0.487
125,0.7664,-9.3118,1.3412,-0.9043,3.8261,-0.487
130,0.7664,-9.3118,1.4179,-0.8348,3.8261,-0.6261
135,0.8047,-9.2735,1.1496,-0.6957,3.9652,-0.487
140,0.7664,-9.3118,1.1496,-0.487,3.8957,-0.7652
145,0.843,-9.3885,1.3029,-0.1391,4.0348,-0.6261
150,0.9197,-8.967,0.6514,0.0696,3.9652,-0.6957
155,0.843,-9.2352,1.3029,0.0696,3.8957,-0.5565
160,0.8814,-9.2735,1.4179,0.0,3.8261,-0.5565
165,0.9963,-9.3502,1.3029,-0.2087,3.9652,-0.4174
170,0.843,-9.4268,1.2263,-0.487,3.9652,-0.4174
175,0.843,-9.4268,1.3795,-0.6957,3.9652,-0.2783
180,0.9963,-9.3885,1.2263,-0.7652,4.0348,-0.487
185,0.9197,-9.2735,1.4562,-0.9043,4.1043,-0.4174
190,0.8047,-9.3118,1.3412,-0.8348,4.1739,-0.5565
195,0.843,-9.4651,1.3795,-0.6261,4.1739,-0.4174
200,0.7664,-9.2735,1.3412,-0.487,4.0348,-0.6261
205,0.3449,-9.0819,1.2263,-0.2087,3.8957,-0.4174
210,0.958,-9.2735,1.2646,0.2783,3.8261,-0.6261
215,0.8814,-9.3502,1.2646,0.6957,3.7565,-0.2783
220,0.9197,-9.2735,1.2646,1.113,3.687,-0.487
225,0.9197,-9.3502,1.3795,1.3913,3.687,-0.3478
230,0.9197,-9.3502,1.3795,1.3913,3.6174,-0.487
235,0.8047,-9.3118,1.2263,1.1826,3.6174,-0.3478
240,0.843,-9.0819,1.1496,0.6261,3.6174,-0.5565
245,0.843,-9.1202,1.3795,0.0,3.687,-0.3478
250,0.8814,-9.1202,1.4945,-0.6957,3.7565,-0.487
255,0.8814,-9.2735,1.2263,-1.1826,3.8957,-0.2087
260,0.7664,-9.3118,0.958,-1.4609,3.7565,-0.4174
265,0.843,-9.2352,1.3795,-1.5304,3.8957,-0.2087
270,0.9197,-9.3885,1.4179,-1.4609,3.9652,-0.4174
275,0.9197,-9.3118,1.3412,-1.113,3.9652,-0.2783
280,0.7664,-9.3502,1.3412,-0.5565,3.8957,-0.487
285,0.843,-9.3885,1.4179,-0.1391,3.8957,-0.3478
290,0.8814,-9.3118,1.3029,0.2087,3.9652,-0.5565
295,0.9197,-9.5034,1.4179,0.487,3.8957,-0.4174
300,0.9963,-9.2735,1.2646,0.6957,3.8957,-0.6261
305,0.8814,-9.2735,1.4179,0.7652,3.8261,-0.4174
310,0.8814,-9.2352,1.1879,0.6261,3.8957,-0.6261
315,1.1496,-9.3118,1.4179,0.5565,3.7565,-0.487
320,0.843,-9.2735,1.3795,0.3478,3.7565,-0.6261
325,0.8047,-9.1969,1.3029,0.2087,3.8261,-0.487
330,0.843,-9.3118,1.1496,0.1391,3.8261,-0.487
335,0.8814,-9.2352,1.3029,0.0696,3.8957,-0.3478
340,0.9197,-9.2735,1.2646,-0.0696,3.8957,-0.4174
345,0.6898,-9.1969,1.3795,-0.1391,3.8957,-0.2087
350,0.8047,-9.1202,1.3029,-0.1391,3.9652,-0.487
355,0.8814,-9.3502,1.3412,-0.2783,3.8957,-0.3478
360,0.843,-9.3118,1.3795,-0.3478,3.9652,-0.487
365,0.843,-9.2735,1.2646,-0.4174,3.8957,-0.2783
370,0.6514,-9.5801,1.073,-0.3478,3.8261,-0.5565
375,0.8047,-9.3885,1.4562,-0.3478,3.8957,-0.487
380,0.8814,-9.3885,1.2263,-0.3478,3.8261,-0.6261
385,0.8814,-9.3502,1.3412,-0.4174,3.8957,-0.3478
390,0.7664,-9.3118,1.3029,-0.5565,3.8261,-0.487
395,0.9197,-9.3502,1.4945,-0.5565,3.7565,-0.3478
400,0.9963,-9.2735,1.3029,-0.487,3.8261,-0.487
405,0.7664,-9.2352,1.2646,-0.5565,3.9652,-0.3478
410,0.8047,-9.2735,1.2263,-0.6957,4.0348,-0.4174
415,0.8047,-9.3502,1.5711,-0.8348,4.1739,-0.2783
420,0.843,-9.2352,1.4562,-1.0435,4.313,-0.3478
425,1.1113,-9.5418,1.1496,-1.1826,4.3826,-0.2783
430,0.8814,-9.2735,1.3412,-1.1826,4.2435,-0.4174
435,0.8047,-9.3118,1.4562,-1.113,4.2435,-0.2783
440,0.8814,-9.3885,1.3795,-1.0435,4.0348,-0.4174
445,0.843,-9.3502,1.2646,-0.9043,4.1043,-0.2783
450,0.958,-9.3118,1.3029,-0.6261,3.9652,-0.4174
455,0.9197,-9.3502,1.3795,-0.6261,3.8261,-0.2087
460,0.8047,-9.3118,1.3795,-0.487,3.8957,-0.4174
465,0.9197,-9.1969,1.3412,-0.487,3.7565,-0.3478
470,0.7664,-9.2352,1.3412,-0.5565,3.687,-0.4174
475,0.8814,-9.1969,1.4945,-0.6957,3.6174,-0.2783
480,0.9197,-9.1586,1.3795,-0.7652,3.5478,-0.4174
485,0.8047,-9.2352,1.4179,-0.8348,3.6174,-0.2087
490,0.8047,-9.2352,1.4562,-0.9043,3.6174,-0.3478
495,0.958,-9.3885,1.4562,-0.9043,3.687,-0.2087
500,0.9197,-9.1969,1.3412,-0.9043,3.6174,-0.2783
505,0.8047,-9.3885,1.2646,-0.9739,3.7565,-0.2087
510,0.8047,-9.2352,1.1879,-0.9043,3.687,-0.3478
515,0.843,-9.2352,1.2646,-0.9043,3.7565,-0.2783
520,0.843,-9.2735,1.2646,-0.7652,3.8957,-0.487
525,0.8047,-9.3502,1.6095,-0.7652,3.8957,-0.3478
530,0.843,-9.3885,1.4179,-0.6957,3.8261,-0.4174
535,0.9197,-9.0436,0.7664,-0.6957,3.7565,-0.2783
540,0.843,-9.3118,1.3795,-0.7652,3.687,-0.4174
545,0.958,-9.3502,1.3412,-0.6957,3.5478,-0.2783
550,0.843,-9.2735,1.3412,-0.7652,3.5478,-0.4174
555,0.843,-9.2352,1.3029,-0.9043,3.5478,-0.2783
560,0.8814,-9.4268,1.3029,-1.0435,3.687,-0.4174
565,0.8814,-9.3502,1.4179,-1.113,3.6174,-0.2087
570,0.9197,-9.3118,1.2263,-1.1826,3.6174,-0.4174
575,0.8047,-9.3118,1.4562,-1.1826,3.687,-0.3478
580,0.9197,-9.4268,1.2263,-1.1826,3.687,-0.487
585,0.6131,-9.1586,1.4179,-1.113,3.8261,-0.487
590,0.7281,-9.3885,0.8047,-1.0435,3.9652,-0.6261
595,0.843,-9.3118,1.2646,-0.7652,4.0348,-0.5565
600,0.958,-9.3502,1.2646,-0.6957,4.1043,-0.6261
605,0.843,-9.2352,1.3795,-0.487,4.1739,-0.487
610,0.8814,-9.3118,1.3412,-0.2783,4.1043,-0.5565
615,0.7664,-9.1969,1.3795,-0.2783,4.0348,-0.4174
620,0.843,-9.3118,1.3412,-0.3478,4.1043,-0.487
625,0.958,-9.1969,1.2646,-0.6261,4.1043,-0.4174
630,0.958,-9.1202,1.3029,-0.9739,4.1739,-0.487
635,0.8047,-9.2352,1.4179,-1.3217,4.313,-0.4174
640,0.8814,-9.1969,1.2646,-1.5304,4.313,-0.5565
645,0.4215,-9.1586,1.1879,-1.8087,4.4522,-0.487
650,0.8047,-9.3118,1.3795,-1.9478,4.3826,-0.5565
655,0.8814,-9.3118,1.4945,-2.0174,4.4522,-0.5565
660,0.8814,-9.3118,1.3029,-2.0174,4.313,-0.6261
665,0.843,-9.3118,1.5328,-2.1565,4.3826,-0.487
670,0.9197,-9.3118,1.4945,-2.0174,4.1739,-0.6261
675,0.9197,-9.2735,1.3412,-2.087,3.8957,-0.5565
680,0.843,-9.2735,1.2263,-2.2261,3.8957,-0.5565
685,0.7664,-9.3502,1.1496,-2.3652,3.9652,-0.4174
690,0.958,-9.3885,1.4562,-2.5739,3.7565,-0.5565
695,0.3449,-9.3502,1.2263,-2.5739,3.7565,-0.487
700,0.8047,-9.3118,1.3029,-2.713,3.8261,-0.5565
705,0.8047,-9.2352,1.3795,-2.713,3.7565,-0.4174
710,0.9197,-9.3118,1.3029,-2.713,3.7565,-0.487
715,0.8814,-9.2735,1.3029,-2.9217,3.8261,-0.5565
720,0.8814,-9.3118,1.2263,-3.0609,3.7565,-0.6261
725,0.958,-9.2352,1.3412,-2.9913,3.8261,-0.5565
730,0.843,-9.3885,1.3795,-2.8522,3.8957,-0.6261
735,0.9197,-9.3885,1.3412,-2.6435,3.9652,-0.5565
740,0.9197,-9.3118,1.2646,-2.4348,4.1043,-0.6957
745,0.8814,-9.2352,1.3029,-2.2261,4.1739,-0.5565
750,1.0346,-9.1969,1.3412,-2.0174,4.3826,-0.6261
755,0.8814,-9.3502,1.4562,-1.6,4.4522,-0.487
760,0.843,-9.3118,1.2263,-1.3913,4.4522,-0.5565
765,0.843,-9.2735,1.3795,-1.1826,4.5217,-0.487
770,0.843,-9.3118,1.3795,-0.9739,4.313,-0.5565
775,0.7664,-9.2735,1.4179,-0.9739,4.2435,-0.487
780,0.843,-9.2735,1.4562,-1.0435,4.2435,-0.4174
785,0.843,-9.2735,1.4179,-1.2522,4.0348,-0.3478
790,0.843,-9.3885,1.3795,-1.4609,4.1043,-0.4174
795,0.958,-9.1969,1.4945,-1.7391,4.0348,-0.487
800,0.9197,-9.2352,1.4562,-2.0174,3.9652,-0.5565
805,0.9963,-9.0819,1.4945,-2.4348,3.9652,-0.3478
810,1.1879,-9.3118,1.4179,-2.713,3.8957,-0.5565
815,1.2646,-9.4651,1.1879,-2.9217,3.8957,-0.487
820,0.8814,-9.3502,1.4179,-2.9217,3.8261,-0.6261
825,0.843,-9.3502,1.3412,-2.7826,3.8261,-0.6957
830,0.843,-9.2735,1.4562,-2.713,3.6174,-0.7652
835,0.9963,-9.3502,1.2646,-2.5739,3.4087,-0.8348
