timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,-0.115,-8.0856,-7.2809,-4.3826,3.4783,1.5304
5,0.0,-8.0856,-7.0126,-4.2435,3.6174,1.6696
10,0.0,-8.0856,-7.0893,-3.8957,3.6174,1.8087
15,-0.0766,-8.1239,-7.2425,-3.6174,3.5478,1.9478
20,-0.0383,-8.1622,-7.1276,-3.4087,3.4783,2.087
25,-0.0766,-8.2005,-7.1659,-3.4087,3.5478,2.087
30,-0.0383,-8.0856,-7.2425,-3.4783,3.5478,2.1565
35,0.0383,-8.1622,-7.3192,-3.4783,3.4783,2.0174
40,-0.0383,-8.2005,-7.3575,-3.4087,3.3391,1.9478
45,-0.0383,-8.2389,-7.2042,-3.2,3.5478,1.7391
50,-0.0383,-8.2005,-7.2042,-2.9913,3.5478,1.6
55,-0.0383,-8.1622,-7.2042,-2.713,3.6174,1.3913
60,-0.1533,-8.2772,-7.3958,-2.4348,3.5478,1.1826
65,-0.115,-8.2389,-7.2425,-2.2261,3.6174,1.0435
70,-0.1916,-8.3538,-7.2809,-2.2261,3.687,0.9043
75,-0.1533,-8.2005,-7.2809,-2.087,3.7565,0.7652
80,-0.1533,-8.3155,-7.2042,-2.1565,3.7565,0.6957
85,-0.0766,-8.1622,-7.2809,-2.1565,3.7565,0.6957
90,-0.115,-8.3538,-7.2425,-1.9478,3.8261,0.9043
95,-0.1533,-8.2389,-7.1276,-1.7391,3.9652,1.0435
100,-0.115,-8.1622,-7.0509,-1.5304,3.8957,1.0435
105,-0.115,-8.1622,-7.1276,-1.3913,3.7565,1.2522
110,-0.0766,-8.2389,-7.1659,-1.2522,3.7565,1.5304
115,-0.0766,-8.1239,-7.2809,-1.1826,3.687,1.6696
120,-0.115,-8.1239,-7.3192,-1.2522,3.687,1.8783
125,-0.0383,-8.2389,-7.2425,-1.3913,3.6174,2.087
130,-0.0383,-8.1239,-7.3958,-1.4609,3.6174,2.087
135,-0.0383,-7.779,-7.7024,-1.7391,3.687,2.0174
140,0.0,-8.1622,-7.2425,-2.0174,3.687,2.0174
145,-0.115,-8.2389,-7.2809,-2.2957,3.7565,2.0174
150,-0.0383,-8.0856,-7.2042,-2.2957,3.7565,1.8783
155,-0.0766,-8.2005,-7.1276,-1.9478,3.6174,1.9478
160,-0.115,-8.2005,-7.1276,-1.6696,3.5478,1.8783
165,0.0,-8.1622,-7.2042,-1.3217,3.4783,1.8783
170,-0.115,-8.1239,-7.2425,-1.2522,3.4783,1.9478
175,-0.0766,-8.2005,-7.1276,-1.0435,3.2696,1.8783
180,0.0,-8.0856,-7.2809,-0.9043,3.2,1.8783
185,-0.0383,-8.1622,-7.2809,-1.113,3.2696,1.8087
190,-0.0766,-8.1622,-7.0509,-1.4609,2.9913,1.7391
195,-0.0383,-8.0473,-7.2042,-1.5304,2.9217,1.3913
200,-0.115,-8.2005,-7.0893,-1.5304,2.9913,1.1826
205,-0.0766,-8.2772,-7.1276,-1.4609,3.1304,0.9739
210,-0.115,-8.2389,-7.0893,-1.3217,3.3391,0.9043
215,-0.0766,-8.1622,-7.1659,-1.2522,3.4087,0.6957
220,-0.2299,-8.2772,-7.1659,-1.5304,3.5478,0.6261
225,-0.0766,-8.2389,-7.1659,-1.9478,3.4087,0.6261
230,-0.0766,-8.0856,-7.2042,-2.1565,3.2,0.6261
235,-0.1533,-8.0856,-7.1276,-2.1565,2.9217,0.7652
240,-0.1916,-8.0856,-7.0893,-2.2957,2.6435,0.7652
245,-0.1533,-8.0856,-7.1276,-2.3652,2.2957,0.8348
250,-0.0766,-8.1239,-7.0126,-2.5739,2.0174,0.7652
255,-0.0766,-8.1622,-7.2425,-2.5043,1.8783,0.7652
260,0.0,-8.2772,-7.0509,-2.6435,2.0174,0.7652
265,-0.2299,-8.1622,-7.1659,-2.5043,2.2261,0.8348
270,-0.0383,-8.1622,-6.9743,-2.3652,2.3652,0.7652
275,0.0,-8.2772,-7.0893,-2.2261,2.4348,0.8348
280,-0.0766,-8.2389,-7.0893,-1.9478,2.4348,1.0435
285,-0.0766,-8.3538,-7.0893,-1.6696,2.3652,1.1826
290,-0.1533,-8.2005,-7.2042,-1.5304,2.2261,1.5304
295,0.0,-8.2772,-7.1276,-1.3217,1.8783,1.6
300,0.0,-8.2005,-7.0509,-1.3217,1.6,1.7391
305,0.0,-8.2389,-7.1659,-1.3913,1.4609,1.8087
310,-0.0383,-8.2389,-7.2042,-1.5304,1.2522,1.8783
315,0.0,-8.2389,-7.2425,-1.7391,1.113,1.7391
320,-0.0766,-8.1622,-7.2042,-1.9478,1.0435,1.6
325,-0.0766,-8.2005,-7.2809,-2.2261,1.113,1.4609
330,-0.0766,-8.1239,-7.2042,-2.3652,1.2522,1.2522
335,0.0,-8.2389,-7.0509,-2.2957,1.3913,0.8348
340,-0.1533,-8.1622,-7.0126,-2.4348,1.4609,0.487
345,-0.0766,-8.2772,-7.1659,-2.4348,1.6696,0.0696
350,-0.1916,-8.2005,-7.1659,-2.4348,1.8783,-0.2087
355,-0.0766,-8.2772,-7.1659,-2.3652,2.0174,-0.6261
360,-0.1916,-8.3155,-7.1276,-2.4348,2.0174,-0.8348
365,-0.1916,-8.3155,-7.2425,-2.5739,2.087,-1.0435
370,0.0,-8.3155,-7.0893,-2.3652,2.1565,-1.2522
375,0.0,-8.2772,-7.2042,-2.1565,2.2261,-1.3913
380,0.0,-8.2389,-7.2042,-1.9478,2.2957,-1.6
385,-0.0383,-8.3155,-7.2042,-2.0174,2.2957,-1.5304
390,0.0383,-8.2005,-7.1659,-2.1565,2.2957,-1.5304
395,-0.0766,-8.2389,-7.2425,-2.2957,2.2261,-1.5304
400,-0.1916,-8.0856,-7.1659,-2.2957,2.087,-1.3217
405,-0.0766,-8.2389,-7.2425,-2.087,1.8087,-1.3217
410,-0.2299,-8.2772,-7.0509,-2.2261,1.6696,-1.1826
415,-0.1533,-8.2389,-7.1659,-2.713,1.5304,-1.113
420,-0.1916,-8.0856,-7.0893,-2.8522,1.5304,-0.9739
425,-0.0766,-8.2389,-7.0126,-2.6435,1.3913,-0.9043
430,-0.0383,-8.3538,-7.0893,-2.2957,1.3217,-0.6957
435,-0.0766,-8.2389,-7.0126,-1.8087,1.2522,-0.4174
440,-0.115,-8.3155,-7.2042,-1.3217,1.1826,-0.1391
445,-0.1916,-8.2389,-7.2042,-0.9739,1.0435,0.0
450,-0.2299,-8.2389,-7.2042,-0.6957,0.9739,0.1391
455,-0.115,-8.3155,-7.2425,-0.5565,1.0435,0.2783
460,-0.3066,-8.2772,-7.2042,-0.4174,1.0435,0.4174
465,-0.0383,-8.1622,-7.1659,-0.4174,0.9739,0.4174
