timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.8047,-4.2152,-9.4268,78.1217,-5.0783,7.0261
5,0.8047,-4.3685,-9.2352,80.7652,-5.0087,7.5826
10,0.8047,-4.4835,-9.2735,83.4087,-5.2174,7.6522
15,0.4982,-4.5984,-9.2352,85.8435,-5.5652,8.3478
20,0.6898,-4.79,-9.2352,88.2783,-6.3304,8.1391
25,0.5748,-4.79,-9.3118,91.1304,-6.8174,8.6957
30,0.5365,-4.79,-9.0053,93.9826,-7.4435,8.8348
35,0.5748,-4.905,-9.1969,96.6957,-8.0,8.8348
40,0.6514,-4.9816,-9.0819,99.6174,-7.6522,9.7391
45,0.4598,-5.02,-9.0819,102.4696,-7.4435,10.6435
50,0.5365,-5.1349,-9.0053,104.8348,-7.4435,10.713
55,0.4215,-5.0583,-8.967,106.9217,-7.4435,11.0609
60,0.3066,-5.1732,-9.0053,108.8696,-7.5826,11.1304
65,0.2682,-5.0966,-8.7754,110.887,-7.7217,11.687
70,0.2299,-5.1349,-8.5071,111.9304,-8.0,11.0609
75,0.3066,-5.1732,-8.737,111.9304,-7.8609,10.6435
80,0.3066,-5.2116,-8.4305,111.5826,-7.7913,10.0174
85,0.1533,-5.2116,-8.4305,110.8174,-7.5826,9.8087
90,0.2299,-5.2499,-8.2389,109.3565,-7.5826,9.3217
95,0.1916,-5.3265,-8.2005,107.4783,-7.2348,9.6
100,0.0766,-5.4415,-8.1239,104.5565,-6.9565,9.8783
105,-0.3449,-5.748,-7.8557,101.913,-7.4435,9.4609
110,0.0,-5.6331,-7.6641,99.4783,-8.1391,8.9739
115,-0.115,-5.5564,-7.894,96.6261,-8.0696,9.4609
120,-0.1916,-5.748,-7.779,93.4957,-8.0696,9.3217
125,-0.1533,-5.6714,-7.7407,90.2261,-8.487,8.8348
130,-0.2682,-5.863,-7.5874,87.1652,-8.4174,8.4174
135,-0.115,-5.9396,-7.6641,84.3826,-8.6957,8.2783
140,-0.1916,-6.0163,-7.5491,82.087,-8.7652,8.0696
145,-0.2299,-6.0929,-7.6641,80.2087,-8.6957,8.0696
150,-0.1916,-6.1696,-7.5874,78.6087,-8.487,7.7913
155,-0.2299,-6.2079,-7.6257,77.2174,-8.0696,8.1391
160,-0.3066,-6.3229,-7.3192,76.5913,-7.7913,8.1391
165,-0.3449,-6.4761,-7.5491,76.313,-7.7913,8.2087
170,-0.2682,-6.5528,-7.5108,76.1739,-7.5826,7.513
175,-0.3832,-6.5911,-7.5491,76.0348,-6.887,7.4435
180,-0.2682,-6.7061,-7.3958,75.8957,-6.4,7.1652
185,-0.2682,-6.8593,-7.3192,75.8957,-6.1913,6.7478
190,-0.3066,-6.9743,-7.3575,76.1739,-5.5652,5.913
195,-0.115,-6.8977,-7.3575,75.8261,-5.287,4.8696
200,-0.1533,-6.9743,-7.3958,75.0609,-4.6609,3.8957
205,-0.1916,-6.9743,-7.5108,74.087,-3.8261,2.8522
210,-0.2299,-7.0509,-7.3575,72.4174,-2.9913,1.6696
215,-0.3832,-7.1276,-7.2425,70.9565,-2.0174,0.6261
220,-0.4215,-7.0126,-7.2042,69.4957,-1.0435,-0.2783
225,-0.5365,-6.8977,-7.3958,68.2435,-0.2087,-0.8348
230,-0.3449,-6.821,-7.2425,67.4087,0.2783,-1.1826
235,-0.4982,-6.5911,-7.3958,67.2,0.487,-0.3478
240,-0.4982,-6.5145,-7.2809,67.9652,0.0696,0.6957
245,-0.5748,-6.4378,-7.1659,68.8,-0.487,2.2261
250,-0.4982,-6.5145,-7.0893,68.8,-1.8087,3.0609
255,-0.3832,-6.6294,-7.0893,67.8261,-3.0609,3.3391
260,-0.5365,-6.7444,-7.0893,65.8087,-3.8261,2.7826
265,-0.6131,-6.8977,-6.936,62.9565,-4.313,2.0174
270,-0.5748,-7.1276,-6.936,59.687,-5.0087,0.7652
275,-0.6131,-6.9743,-6.8977,57.6,-4.8696,-0.2783
