timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.958,-9.9633,-3.0656,0.0696,1.3913,-1.7391
5,0.7281,-9.8866,-3.0656,0.4174,1.4609,-1.6
10,0.8047,-9.8866,-2.874,0.5565,1.6,-1.6696
15,0.8814,-9.8866,-2.9507,0.6261,1.4609,-1.5304
20,0.7281,-9.8866,-3.0273,0.8348,1.5304,-1.4609
25,0.843,-9.9633,-3.0273,0.9043,1.6,-1.4609
30,0.7664,-9.8483,-2.989,0.9043,1.6,-1.3217
35,0.7664,-9.8483,-2.989,0.8348,1.6,-1.3217
40,0.7281,-9.8866,-2.8357,0.8348,1.6696,-1.2522
45,0.843,-9.8483,-2.8357,0.9043,1.8087,-1.1826
50,0.6898,-9.925,-2.9123,0.8348,2.0174,-1.113
55,0.8047,-9.925,-2.8357,0.9043,2.2261,-1.113
60,0.8047,-9.925,-2.874,1.113,2.2957,-1.1826
65,0.8814,-9.925,-2.874,1.3913,2.2957,-1.3913
70,0.8814,-9.8866,-2.7974,1.6696,2.2957,-1.5304
75,0.843,-9.8866,-2.9123,1.8783,2.2261,-1.8087
80,0.843,-9.8866,-2.9507,2.1565,2.3652,-1.8087
85,0.7281,-9.925,-2.7591,2.2957,2.2957,-1.9478
90,0.8814,-9.925,-2.8357,2.2957,2.2957,-2.1565
95,0.8047,-10.0016,-3.0656,2.2957,2.2261,-2.087
100,0.8047,-9.9633,-2.7974,2.3652,2.1565,-2.2261
105,0.6514,-9.81,-2.6441,2.5739,2.087,-2.2957
110,0.7664,-9.9633,-2.989,2.7826,2.0174,-2.3652
115,0.843,-9.8866,-2.9507,2.9217,2.0174,-2.3652
120,0.7281,-9.8483,-2.874,3.2696,2.0174,-2.4348
125,0.7281,-9.925,-2.874,3.4783,1.9478,-2.4348
130,0.8814,-9.925,-2.8357,3.3391,2.0174,-2.5739
135,0.7281,-9.8866,-2.8357,3.2696,1.9478,-2.713
140,0.7664,-9.8866,-2.9123,2.9913,2.087,-2.9217
145,0.7664,-9.8483,-2.8357,2.9217,2.1565,-3.0609
150,0.843,-9.8866,-2.8357,2.6435,2.3652,-3.0609
155,0.8814,-9.9633,-2.7974,2.5043,2.5739,-2.9913
160,0.8047,-9.9633,-2.8357,2.5739,2.7826,-2.9913
165,0.7281,-9.8866,-2.7591,2.5739,3.1304,-2.9217
170,0.7664,-9.8866,-2.8357,2.6435,3.1304,-2.9913
175,0.843,-9.9633,-2.874,2.713,3.4783,-2.9217
180,0.7664,-9.8483,-2.7974,2.8522,3.7565,-2.8522
185,0.8047,-9.9633,-2.989,2.9913,3.8957,-2.9913
190,0.7664,-10.0399,-2.9123,3.2,4.1739,-2.9913
195,0.9197,-9.9633,-2.8357,3.5478,4.3826,-2.9217
200,0.9197,-9.9633,-2.7974,3.8957,4.6609,-2.9217
205,0.8047,-10.0782,-2.874,4.1739,5.0087,-2.9217
210,0.958,-10.0016,-2.8357,4.4522,5.287,-2.9913
215,0.843,-9.9633,-2.7591,4.5913,5.6348,-2.9913
220,0.5748,-9.8866,-2.6058,4.8,5.9826,-3.0609
225,0.7664,-9.8866,-2.7974,4.8696,6.3304,-2.9913
230,0.8814,-9.8483,-2.874,5.0783,6.4696,-2.9217
235,0.9197,-10.0016,-2.7974,5.0783,6.6783,-2.9217
240,0.8814,-9.8483,-2.7974,5.287,6.8174,-2.8522
245,0.843,-9.925,-2.7207,5.4261,7.0261,-2.8522
250,0.843,-9.8483,-2.7974,5.5652,7.1652,-2.7826
255,0.7664,-9.8866,-2.7974,5.8435,7.3043,-2.7826
260,0.843,-9.925,-2.7974,5.9826,7.0957,-2.713
265,0.6898,-9.81,-2.7591,6.1913,7.0957,-2.713
270,0.6514,-9.8483,-2.7591,6.1913,6.9565,-2.6435
275,0.6898,-9.8866,-2.7591,6.1913,6.887,-2.5739
280,0.7664,-9.8483,-2.7207,6.4,6.7478,-2.6435
285,0.6898,-9.81,-2.6058,6.4,6.6087,-2.7826
290,0.8047,-9.8483,-2.7974,6.3304,6.6087,-2.7826
295,0.7664,-9.7717,-2.7591,6.4,6.6087,-2.8522
300,0.6514,-9.925,-2.7591,6.3304,6.4696,-2.9217
305,0.8814,-9.925,-2.6824,6.3304,6.4,-3.1304
310,0.7281,-9.8483,-2.8357,6.2609,6.3304,-3.2
315,0.8814,-10.0016,-2.7974,6.2609,6.2609,-3.4087
320,0.8814,-9.8483,-2.9123,6.3304,6.1217,-3.4783
325,0.7281,-10.1932,-2.7207,6.4,5.9826,-3.6174
330,0.843,-9.8483,-2.7974,6.6783,5.9826,-3.8261
335,0.7281,-9.81,-2.7207,6.7478,5.8435,-3.8957
340,0.8814,-9.925,-2.6441,6.8174,5.7739,-4.1043
345,0.9197,-9.8483,-2.5291,7.0261,5.7043,-4.2435
350,0.7664,-9.81,-2.6441,7.3043,5.6348,-4.4522
355,0.8814,-10.0399,-2.7974,7.513,5.7043,-4.5217
360,0.843,-9.9633,-2.6824,7.9304,5.5652,-4.5913
365,0.843,-9.8483,-2.8357,8.2783,5.4957,-4.6609
370,0.8814,-9.925,-2.874,8.6261,5.4957,-4.8696
375,0.8814,-9.8483,-2.6824,8.9043,5.4261,-5.0783
380,0.6898,-9.9633,-2.8357,9.2522,5.3565,-5.287
385,0.958,-9.8866,-2.6058,9.7391,5.3565,-5.6348
390,1.073,-9.925,-2.5675,10.1565,5.4261,-5.8435
395,0.9963,-9.81,-2.7207,10.5739,5.4261,-6.1913
400,0.9963,-9.8483,-2.6058,10.9913,5.4957,-6.4
405,0.9197,-9.8866,-2.6058,11.3391,5.5652,-6.6087
410,0.958,-9.81,-2.5291,11.6174,5.7043,-6.7478
415,0.9963,-9.81,-2.4908,11.687,5.7739,-7.0261
420,0.958,-9.81,-2.6824,11.7565,5.7739,-7.3043
425,1.0346,-9.8866,-2.4142,11.7565,5.913,-7.4435
430,0.9963,-9.925,-2.4908,11.687,5.9826,-7.5826
435,0.9197,-10.0782,-2.6441,11.687,6.0522,-7.6522
440,0.8814,-9.8483,-2.5291,11.687,6.1217,-7.6522
445,0.958,-9.8866,-2.4908,11.6174,6.1913,-7.7217
450,0.9963,-9.9633,-2.3759,11.6174,6.2609,-7.8609
455,0.9197,-9.925,-2.4142,11.7565,6.1913,-7.8609
460,0.9197,-9.925,-2.3375,11.8261,6.1913,-8.0
465,0.958,-10.0399,-2.3375,12.1043,5.9826,-7.9304
470,0.8814,-9.81,-2.3375,12.1043,5.8435,-7.9304
475,1.073,-10.0016,-2.3759,12.2435,5.6348,-7.9304
480,0.9963,-9.9633,-2.1843,12.4522,5.4957,-7.9304
485,0.8047,-9.8866,-2.2226,12.8,5.287,-7.9304
490,1.0346,-10.0016,-2.2609,13.2174,5.0783,-7.8609
495,0.9197,-9.925,-2.2609,13.4957,4.9391,-7.9304
500,0.9197,-10.0399,-2.2992,13.7739,5.0087,-8.0
505,1.1113,-9.9633,-2.1843,14.1217,4.9391,-8.0
510,1.1113,-10.0399,-2.2609,14.5391,5.0783,-8.2087
515,1.073,-9.9633,-2.1843,14.9565,5.287,-8.3478
520,1.073,-9.9633,-2.2609,15.513,5.4957,-8.487
525,1.1879,-10.0016,-2.2992,16.0,5.7739,-8.5565
530,1.2646,-10.0016,-1.916,16.487,5.913,-8.6957
535,1.2263,-10.0399,-2.4142,16.9739,6.2609,-8.8348
540,1.0346,-10.1166,-2.2226,17.5304,6.4696,-9.0435
545,1.1879,-9.925,-2.1843,17.8783,6.8174,-9.0435
550,1.1879,-10.0016,-2.0693,18.2261,7.0957,-9.2522
555,1.1496,-9.9633,-2.2226,18.4348,7.1652,-9.3913
560,1.1113,-10.0399,-2.1459,18.713,7.3739,-9.3913
565,1.1879,-9.9633,-2.1076,18.9217,7.513,-9.6
570,1.1879,-10.0782,-2.0693,19.0609,7.5826,-9.6696
575,1.1496,-10.0782,-2.0693,19.2,7.5826,-9.7391
580,1.1879,-10.0782,-2.1459,19.5478,7.6522,-9.8087
585,1.1879,-9.925,-2.1076,19.8957,7.6522,-10.0174
590,1.1879,-10.1166,-1.9927,20.3826,7.5826,-10.2261
595,1.1496,-9.9633,-1.9543,20.9391,7.5826,-10.2957
600,1.073,-10.0016,-2.031,21.3565,7.513,-10.6435
605,1.1113,-10.0016,-1.8394,21.8435,7.6522,-10.7826
610,1.2263,-10.0016,-1.916,22.3304,7.6522,-11.0609
615,1.1496,-9.8866,-1.916,22.8174,7.8609,-11.2696
620,1.2646,-9.9633,-1.916,23.2348,8.0,-11.5478
625,1.2646,-9.9633,-1.9543,23.6522,8.3478,-11.687
630,1.2263,-9.9633,-1.8777,23.9304,8.5565,-11.9652
635,1.3029,-10.0399,-1.9543,24.3478,8.6261,-12.3826
640,1.3795,-10.1549,-1.9927,24.7652,8.9043,-12.5913
645,1.4945,-10.1549,-1.6478,25.3217,9.1826,-12.8696
650,1.2646,-10.0016,-1.7244,25.9478,9.2522,-13.2174
655,1.3795,-10.0782,-1.8777,26.5043,9.4609,-13.3565
660,1.3795,-10.0782,-1.6861,26.9913,9.6,-13.5652
665,1.3412,-10.1166,-1.8011,27.7565,9.6,-13.8435
670,1.3795,-10.0016,-1.8011,28.4522,9.5304,-13.9826
675,1.3795,-10.0399,-1.8011,29.287,9.6,-14.1913
680,1.5711,-10.0016,-1.7627,30.0522,9.6696,-14.4
685,1.4179,-10.0399,-1.8394,30.8174,9.7391,-14.4696
690,1.4179,-10.0399,-1.8011,31.6522,9.8783,-14.7478
695,1.4945,-10.0016,-1.6861,32.4174,9.8783,-14.887
700,1.4179,-10.3465,-1.6861,33.2522,10.1565,-14.9565
705,1.4179,-9.9633,-1.5711,34.0174,10.2261,-15.3043
710,1.4945,-9.9633,-1.4562,34.713,10.6435,-15.513
715,1.4945,-10.0399,-1.6478,35.4783,10.8522,-15.8609
720,1.3795,-9.9633,-1.4562,36.1043,11.0609,-16.2087
725,1.4562,-9.8866,-1.3795,36.7304,11.3391,-16.6261
730,1.5711,-9.8866,-1.4945,37.4261,11.4783,-16.9043
735,1.5328,-9.81,-1.2646,38.1217,11.5478,-17.2522
740,1.6478,-9.925,-1.3029,38.8174,11.687,-17.6
745,1.6095,-10.0016,-1.1879,39.5826,11.7565,-18.0174
750,1.5711,-9.925,-1.3029,40.1391,11.7565,-18.2261
755,1.0346,-9.9633,-1.2263,40.5565,11.6174,-18.4348
760,1.4562,-9.8866,-0.9963,41.1826,11.4783,-18.6435
765,1.5711,-9.9633,-0.9963,41.6696,11.2696,-18.9217
770,1.3795,-9.925,-1.1113,42.2261,11.0609,-19.1304
775,1.3795,-9.8866,-1.073,42.7826,10.7826,-19.2696
780,1.4179,-9.8483,-1.1113,43.3391,10.6435,-19.4783
785,1.4945,-9.925,-1.1496,43.6174,10.5043,-19.7565
790,1.4945,-10.0399,-0.843,43.9652,10.2261,-19.9652
795,1.4945,-9.8483,-0.8814,44.1043,10.087,-20.0348
800,1.4562,-9.8866,-0.9197,44.4522,10.0174,-20.2435
805,1.4945,-9.8483,-0.9197,44.7304,9.8783,-20.5217
810,1.5711,-9.81,-0.7664,45.0783,9.6,-20.9391
815,1.5711,-9.925,-0.7664,45.4957,9.5304,-21.1478
820,1.5711,-9.8866,-0.6514,45.9826,9.3913,-21.4261
825,1.6861,-9.8866,-0.6898,46.5391,9.3217,-21.7739
830,1.6861,-10.0016,-0.7664,47.2348,9.1826,-22.1217
835,1.7244,-10.0782,-0.5365,48.1391,9.0435,-22.7478
840,1.7244,-9.8866,-0.5365,49.0435,8.8348,-23.2348
