timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,-0.3066,-9.0436,-2.031,-19.0609,-11.8957,-20.2435
5,0.0,-9.4651,-1.916,-17.8087,-11.4087,-21.5652
10,0.0766,-9.6184,-1.916,-16.2783,-10.3652,-22.9565
15,0.4982,-9.81,-1.7627,-14.8174,-8.8348,-23.9304
20,0.3449,-10.1549,-1.8011,-13.8435,-6.3304,-24.6261
25,0.8047,-10.0782,-1.916,-12.2435,-5.0087,-25.8087
30,0.8047,-10.2315,-1.9543,-10.0174,-4.0348,-27.1304
35,1.073,-10.2698,-2.0693,-8.0,-4.0348,-28.2435
40,1.4945,-10.1549,-2.2609,-5.913,-4.7304,-29.8435
45,1.3412,-9.9633,-2.4525,-3.0609,-6.1217,-30.7478
50,1.073,-9.925,-2.6441,0.0696,-7.9304,-31.3739
55,0.8814,-9.7717,-2.6824,3.8261,-9.7391,-31.7913
60,0.6131,-9.4651,-2.9507,7.6522,-10.9913,-31.7913
65,0.4215,-9.3885,-3.1806,11.3391,-11.6174,-31.4435
70,0.5365,-9.1586,-3.4105,14.0522,-11.0609,-30.7478
75,0.4215,-9.4268,-2.8357,16.0,-8.8348,-29.9826
80,0.6898,-9.4651,-2.7591,17.4609,-5.1478,-29.1478
85,0.8047,-9.7717,-2.4142,18.9217,0.0,-28.3826
90,0.6898,-10.0016,-2.1076,21.0783,5.7739,-27.9652
95,0.7281,-10.3082,-1.8394,23.6522,11.6174,-27.5478
100,1.0346,-10.8446,-1.5711,26.2261,17.3217,-27.0609
105,1.073,-11.0363,-1.6478,28.3826,22.5391,-26.713
110,1.3795,-11.1895,-2.1076,29.4261,26.6435,-26.5043
115,1.6861,-11.2662,-3.4488,28.5913,28.7304,-26.4348
120,1.6095,-10.9596,-4.7517,25.2522,28.8,-26.1565
125,1.1879,-10.6914,-6.6294,19.0609,26.8522,-25.3913
130,0.6131,-10.3082,-8.3538,10.2957,24.2087,-23.3739
135,-0.1916,-10.0016,-9.7334,0.4174,22.1913,-20.0348
140,-1.073,-9.8483,-10.1549,-8.9739,21.0087,-16.4174
145,-1.1496,-9.7334,-10.5381,-17.113,19.2696,-12.6609
150,-1.2263,-9.5418,-10.4231,-22.4,16.3478,-8.6261
155,-1.8777,-9.0436,-10.0399,-23.0261,13.8435,-3.9652
160,-2.4908,-8.4688,-9.2352,-18.2261,12.5913,1.113
165,-2.8357,-7.894,-8.2005,-9.2522,12.8,5.913
170,-2.4908,-7.4725,-7.6257,0.7652,14.9565,9.8783
175,-1.916,-7.1276,-7.0126,9.2522,18.5739,12.1043
180,-0.9197,-6.821,-6.8977,14.6087,22.2609,12.5217
185,-0.0383,-6.8977,-6.6677,16.1391,24.7652,12.313
190,0.7281,-7.2042,-6.4761,14.1217,26.1565,12.0348
195,1.3795,-7.3575,-6.2462,9.6,26.1565,11.4087
200,1.8394,-7.7407,-6.5528,4.1739,24.5565,10.0174
205,2.1076,-8.3155,-6.821,-1.3913,21.7043,8.2783
210,2.3375,-9.0053,-7.0509,-6.887,18.1565,6.6087
215,2.1076,-9.6567,-7.0126,-12.1043,13.4957,4.8696
220,1.9927,-10.1549,-7.0126,-17.2522,8.0,3.1304
225,1.4179,-10.4614,-6.9743,-21.8435,2.087,1.3913
230,0.8047,-10.768,-6.8977,-25.8783,-3.4087,-0.5565
235,0.3449,-11.0746,-7.0509,-29.4957,-7.8609,-2.4348
240,-0.0766,-11.1129,-6.9743,-31.8609,-11.0609,-4.4522
245,-0.4215,-11.2662,-6.7827,-31.9304,-12.8,-6.5391
250,-0.4215,-11.1129,-6.3612,-28.6609,-13.287,-8.7652
255,-0.4598,-11.0746,-6.1696,-21.913,-12.9391,-10.9913
260,-0.2682,-11.2662,-5.7864,-13.8435,-12.1043,-13.4957
265,-0.2299,-11.0746,-5.4798,-6.1217,-11.1304,-15.9304
270,-0.115,-11.2279,-5.2499,-0.487,-9.8783,-18.2957
275,-0.0383,-10.8063,-4.9433,2.713,-8.9043,-20.7304
280,0.0766,-10.3848,-4.5601,4.1043,-8.3478,-23.1652
285,0.3066,-9.8866,-4.1386,4.8,-8.4174,-25.4609
290,0.3832,-9.3118,-3.947,5.5652,-8.8348,-27.5478
295,0.5365,-8.8137,-3.9087,6.6783,-9.2522,-29.1478
300,0.4982,-8.0473,-3.4871,8.0,-10.0174,-30.6087
305,0.4598,-7.4725,-3.2572,9.2522,-10.5739,-31.9304
310,0.4598,-6.8977,-3.1039,9.6696,-10.9217,-33.0435
315,0.6131,-6.2845,-3.0273,8.7652,-11.3391,-34.0174
320,0.8047,-6.0546,-2.9123,6.7478,-11.8261,-34.7826
325,1.1113,-5.6714,-2.6441,3.8261,-12.3826,-35.4087
330,1.1879,-5.3648,-2.4142,0.487,-13.5652,-35.4783
335,1.2646,-5.0966,-2.6058,-3.4087,-15.0261,-35.1304
340,1.4945,-5.0583,-2.4908,-8.0696,-16.4174,-34.5043
345,1.4562,-4.905,-2.6058,-12.8,-17.9478,-33.5304
350,1.6095,-5.0583,-2.6824,-17.5304,-19.1304,-32.2783
355,1.6095,-5.2882,-2.7974,-21.8435,-20.1739,-30.8174
360,1.3795,-5.4798,-2.7974,-25.4609,-20.7304,-29.7043
