timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,1.073,-9.2352,-0.2682,-5.1478,-41.1826,-4.5217
5,0.958,-9.1586,-0.2299,-5.3565,-40.0696,-3.3391
10,0.958,-9.1202,-0.3066,-5.5652,-38.887,-2.4348
15,0.9197,-9.1586,-0.1533,-6.1217,-37.7043,-1.1826
20,1.0346,-9.0053,-0.1533,-6.6783,-36.4522,-0.0696
25,1.0346,-8.9286,-0.2682,-7.5826,-34.7826,1.0435
30,1.073,-8.9286,-0.2682,-8.3478,-33.2522,2.087
35,1.2646,-8.8903,-0.1533,-9.0435,-31.8609,3.0609
40,1.2263,-8.8903,-0.2299,-10.0174,-30.4696,3.8957
45,1.3029,-9.0436,-0.3449,-11.1304,-29.1478,4.8696
50,1.3795,-9.0436,-0.3449,-12.4522,-27.8957,5.4957
55,1.5711,-9.2735,-0.5365,-14.0522,-26.7826,6.1913
60,1.8011,-9.4268,-0.6514,-15.513,-25.2522,6.4696
65,1.916,-9.4268,-0.7664,-17.1826,-22.6783,6.7478
70,2.031,-9.3885,-1.0346,-18.4348,-18.7826,6.7478
75,2.1076,-9.4268,-1.073,-19.4087,-14.1913,7.0261
80,2.1459,-9.3118,-1.3412,-19.6174,-9.8783,7.0957
85,1.9927,-9.5034,-1.4179,-19.5478,-5.6348,7.5826
90,1.916,-9.4651,-1.4562,-19.5478,-3.4087,7.9304
95,1.8777,-9.4268,-1.6095,-20.2435,-2.087,8.2783
100,2.0693,-9.5418,-1.6478,-21.4957,-1.0435,8.1391
105,1.9543,-9.5801,-1.6861,-23.0957,0.3478,7.6522
110,1.8394,-9.8483,-1.6861,-24.4174,2.087,6.887
115,1.6861,-9.8483,-1.3029,-24.9043,3.687,6.4696
120,1.4945,-10.0016,-1.3029,-24.0696,4.8,5.8435
125,1.3029,-10.1549,-1.3029,-22.1217,5.6348,5.4261
130,1.1113,-10.4614,-1.3412,-19.9652,6.4,4.9391
135,0.9963,-10.6147,-1.3029,-17.8087,7.0957,4.5217
140,0.843,-10.768,-1.2646,-15.8609,7.7913,3.6174
145,0.7281,-10.6914,-1.5711,-13.913,8.2783,2.6435
150,0.4982,-10.8446,-1.5328,-11.4087,8.5565,1.4609
155,0.5365,-10.9596,-1.4179,-7.513,8.2087,0.7652
160,0.3449,-10.9213,-1.3029,-3.7565,7.3043,-0.1391
165,0.115,-10.768,-1.1496,0.0,5.7739,-0.487
170,0.0,-10.653,-1.1113,3.8261,4.0348,-0.9043
175,-0.3066,-10.4231,-0.8047,7.0261,1.8087,-0.9043
180,-0.3449,-10.1549,-0.7664,9.8087,-0.7652,-1.0435
185,-0.4215,-10.0399,-0.7664,12.0348,-3.7565,-0.7652
190,-0.4598,-9.8866,-0.4982,13.4957,-7.1652,-0.6957
195,-0.4598,-9.8483,-0.3066,14.1913,-11.2,-0.2087
200,-0.6131,-9.7334,-0.2299,14.1913,-15.1652,0.0696
205,-0.8814,-9.7717,-0.1533,13.6348,-19.2696,0.5565
210,-0.9963,-9.5418,0.1533,12.8696,-22.887,0.8348
215,-1.073,-9.5801,0.1533,11.687,-26.8522,1.1826
220,-0.958,-9.7334,0.3066,10.7826,-30.0522,1.1826
225,-1.1113,-9.6184,0.1533,9.9478,-33.0435,1.4609
230,-1.1496,-9.6184,0.3449,8.9739,-36.0348,1.113
235,-1.073,-9.5418,0.4215,7.7913,-38.887,0.9739
240,-0.9963,-9.5801,0.3449,6.1913,-41.6696,0.4174
245,-0.8047,-9.5034,0.4215,4.3826,-44.313,0.0696
