timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.843,-7.9706,-3.4871,-8.6261,-8.0,-8.2087
5,0.6514,-7.894,-3.2572,-7.9304,-7.513,-8.0
10,0.5748,-7.8557,-3.2955,-7.7217,-7.1652,-7.8609
15,0.3832,-7.779,-3.2572,-7.9304,-6.887,-7.7217
20,0.1533,-7.6641,-3.2572,-9.0435,-6.6783,-7.3739
25,0.115,-7.5874,-3.0656,-10.5739,-6.5391,-7.1652
30,0.0,-7.6641,-3.1806,-12.5913,-6.1913,-7.0957
35,0.0766,-7.9706,-3.2189,-14.4,-5.8435,-7.2348
40,0.115,-7.779,-3.0273,-16.0696,-5.1478,-7.4435
45,0.0383,-7.9323,-3.1039,-17.1826,-4.313,-7.8609
50,-0.0383,-7.9323,-2.9507,-17.7391,-3.4783,-8.1391
55,0.2299,-8.0473,-2.9123,-17.8783,-2.5739,-8.1391
60,0.2299,-8.2005,-2.9123,-17.5304,-1.6,-8.0
65,0.4598,-8.3155,-2.8357,-16.9739,-0.4174,-7.513
70,0.4215,-8.3921,-2.7974,-16.2087,0.6957,-7.0957
75,0.4598,-8.5454,-2.5291,-14.8174,1.5304,-6.4
80,0.3832,-8.6604,-2.3759,-12.9391,1.8783,-5.8435
85,0.3449,-8.6987,-2.2609,-10.3652,1.7391,-4.9391
90,0.2682,-8.852,-1.916,-7.7217,0.6261,-4.1739
95,0.115,-8.852,-1.9927,-5.1478,-0.8348,-3.2
100,-0.1916,-8.967,-1.8011,-2.9913,-2.5043,-2.3652
105,-0.4215,-8.9286,-1.5328,-1.2522,-4.313,-1.2522
110,-0.5365,-9.1202,-1.4945,0.5565,-6.3304,-0.0696
115,-0.6131,-9.1969,-1.1879,2.5043,-8.4174,1.113
120,-0.843,-9.3885,-1.1113,4.2435,-10.7826,2.2957
125,-0.6514,-9.4651,-0.958,5.8435,-13.7043,3.0609
130,-0.9197,-9.6184,-1.3412,6.5391,-16.9739,3.4783
135,-0.6898,-9.7717,-1.6478,6.1913,-20.2435,3.4087
140,-0.6131,-9.8866,-2.031,4.5913,-22.8174,3.5478
145,-0.2682,-9.8866,-2.3375,1.6,-24.5565,3.3391
150,-0.1533,-9.925,-2.7974,-1.5304,-25.3913,2.8522
155,0.115,-9.8866,-2.989,-5.287,-25.3217,2.087
160,0.3832,-10.1166,-3.4105,-9.6,-24.7652,1.3913
165,0.6131,-10.1932,-3.6021,-14.2609,-24.2087,0.4174
170,0.7281,-10.1549,-3.6787,-19.1304,-23.9304,-0.2783
175,0.7664,-10.2315,-3.9087,-23.2348,-24.2087,-0.9739
180,0.5748,-10.4231,-3.7554,-25.8783,-25.0435,-1.8783
185,0.5748,-10.768,-3.4488,-26.8522,-26.5043,-2.5739
190,0.6898,-10.768,-3.5638,-26.1565,-28.1043,-3.0609
195,0.4982,-11.4195,-3.6021,-24.4174,-29.1478,-3.4087
200,0.6898,-11.8027,-3.832,-21.9826,-29.0783,-3.6174
205,0.7281,-11.9559,-3.832,-19.687,-27.4087,-4.4522
210,0.8814,-12.0709,-3.9087,-16.6957,-24.0696,-5.6348
215,0.9197,-12.1859,-3.6404,-12.9391,-19.687,-7.3739
220,1.073,-12.5691,-3.1806,-7.6522,-14.9565,-9.3217
225,1.073,-12.684,-2.7591,-0.6957,-10.6435,-11.1304
230,1.1113,-12.8756,-1.9543,7.7913,-6.6087,-12.8
235,1.0346,-12.9139,-1.1496,18.087,-3.3391,-14.0522
240,1.2646,-12.799,-0.6514,29.7043,-0.7652,-14.6087
245,0.5748,-12.9523,-0.1533,41.9478,0.9043,-14.5391
250,0.5748,-13.0289,0.2299,53.4261,1.8087,-13.913
255,0.3832,-13.0289,0.2682,63.3043,1.3913,-13.6348
260,0.5365,-13.1439,-0.1533,70.0522,-0.5565,-13.913
265,0.6514,-13.1822,-1.1496,71.6522,-3.2,-15.0261
270,0.843,-13.2588,-2.7591,66.3652,-5.9826,-16.5565
275,0.8814,-13.1822,-4.5218,53.0783,-7.7913,-18.087
280,0.8814,-12.9906,-6.3995,32.8348,-7.4435,-19.2696
285,0.9963,-12.799,-7.5108,7.7913,-4.2435,-19.8261
290,0.843,-12.8373,-7.779,-17.8087,0.4174,-19.7565
295,0.4982,-13.2971,-6.936,-38.3304,3.6174,-18.6435
300,0.3832,-13.642,-6.2079,-49.6,3.3391,-16.487
305,0.0383,-14.2552,-5.5181,-50.1565,-0.6261,-13.9826
310,-0.4215,-14.6,-5.0966,-42.7826,-6.7478,-11.8957
315,-0.8814,-14.6767,-5.3265,-32.2087,-13.8435,-11.2696
320,-1.4945,-14.1019,-5.6331,-22.3304,-20.2435,-11.4783
325,-1.8394,-13.1055,-6.1696,-14.5391,-25.1826,-11.9652
330,-2.2992,-12.0709,-6.5911,-8.6957,-28.5217,-12.1739
335,-2.7591,-11.0363,-6.5911,-3.2,-31.0261,-11.9652
340,-3.1039,-9.925,-6.5145,2.3652,-32.8348,-11.8261
345,-3.1423,-8.8903,-6.4761,8.4174,-34.713,-12.2435
350,-2.989,-8.1239,-5.9396,15.0957,-36.313,-13.3565
355,-2.5675,-7.4341,-5.5564,22.1217,-37.2174,-14.8174
360,-2.3375,-6.8593,-5.2116,29.2174,-37.4261,-16.4174
365,-2.1843,-6.2845,-4.9816,35.5478,-37.3565,-17.6696
370,-1.8011,-5.863,-5.0966,40.487,-38.6087,-18.4348
375,-1.4945,-5.5948,-5.3265,43.1304,-41.5304,-18.9217
380,-1.1113,-5.5564,-5.4032,42.9913,-45.7043,-19.2696
385,-0.3449,-5.5564,-5.7864,40.0696,-49.7391,-19.8261
390,0.2299,-5.9013,-5.978,34.3652,-53.2174,-21.2174
395,0.6514,-6.2845,-6.0546,26.087,-55.5826,-22.5391
400,1.1113,-6.8977,-5.748,16.9739,-56.4174,-23.0261
405,1.1113,-7.779,-5.5564,8.4174,-55.4435,-22.887
410,1.3795,-8.5454,-5.4415,1.8087,-52.8696,-22.6783
415,1.6095,-9.3885,-5.4798,-2.9217,-48.9043,-22.4696
420,1.4562,-9.7717,-5.4032,-6.5391,-44.2435,-22.3304
425,1.4179,-10.4231,-5.2499,-9.4609,-39.1652,-22.2609
430,1.1879,-10.4614,-4.9433,-11.6174,-33.8087,-21.2174
435,0.9197,-10.5764,-4.7134,-12.5913,-28.313,-19.7565
440,0.8814,-10.6147,-4.6751,-12.0348,-23.1652,-17.9478
445,0.6514,-10.3465,-4.5601,-10.0174,-18.3652,-15.5826
450,0.5748,-10.0399,-4.5601,-7.0957,-14.1913,-12.8696
455,0.5365,-9.6184,-4.7517,-4.313,-10.087,-9.8783
460,0.3832,-9.3885,-4.6751,-2.0174,-6.0522,-6.6783
465,0.4215,-9.0436,-4.8284,-0.3478,-1.8783,-3.6174
470,0.3449,-8.7754,-4.7134,0.487,2.1565,-1.113
475,0.3449,-8.7754,-4.7134,0.8348,6.2609,1.0435
480,0.4598,-8.6604,-4.5984,0.487,10.1565,2.8522
485,0.3832,-8.7754,-4.5601,-0.2087,13.2174,4.313
490,0.4982,-8.8903,-4.3685,-0.7652,15.2348,5.287
495,0.3832,-8.967,-4.5218,-1.3217,16.0,5.8435
500,0.2682,-9.0053,-4.3302,-1.9478,15.513,6.0522
505,0.3066,-9.0819,-4.4835,-2.6435,14.2609,6.1217
510,0.1533,-8.967,-4.4452,-3.4783,13.0087,6.3304
515,0.1916,-8.9286,-4.4068,-4.313,12.0348,6.6087
520,0.0766,-8.7754,-4.3685,-4.6609,11.2,7.1652
525,0.0383,-8.5071,-4.4068,-4.4522,10.5043,7.7913
530,0.0,-8.4305,-4.4068,-4.1043,9.7391,8.487
535,0.0383,-8.1622,-4.4068,-3.4087,8.487,9.113
540,-0.0383,-7.779,-4.3685,-2.5739,7.1652,9.7391
545,-0.1533,-7.6641,-4.1003,-1.8783,5.8435,10.2957
550,-0.3066,-7.4341,-4.1003,-1.0435,4.7304,11.2
555,-0.4215,-7.2425,-3.8704,-0.4174,3.687,12.3826
560,-0.4215,-6.9743,-3.832,0.0696,2.6435,13.5652
565,-0.6898,-6.8977,-3.7554,0.3478,1.1826,14.6783
