timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.0766,-8.5838,-2.1076,8.3478,-1.0435,-5.2174
5,0.1916,-8.4688,-2.1459,10.1565,-0.7652,-5.4957
10,0.5748,-8.2005,-2.2992,12.6609,-1.113,-5.4957
15,1.073,-8.0856,-2.1843,15.8609,-1.6696,-5.4261
20,1.4179,-8.1622,-2.1843,18.8522,-2.1565,-5.1478
25,1.8011,-8.5071,-1.9927,21.2174,-2.087,-4.6609
30,2.2992,-9.1969,-1.7627,22.7478,-1.3217,-4.1043
35,2.7207,-9.8866,-1.3795,23.1652,0.1391,-3.687
40,3.4871,-10.3082,-1.1879,22.887,2.5043,-3.9652
45,4.1003,-10.8446,-0.7281,22.5391,5.287,-5.0087
50,4.3685,-11.4961,-0.4215,22.3304,8.3478,-6.6783
55,4.4068,-11.841,-0.0766,22.5391,11.4783,-8.5565
60,4.062,-12.3008,0.3066,23.4435,13.9826,-10.3652
65,3.3339,-12.5691,0.843,25.3217,15.4435,-11.6174
70,2.6441,-12.799,1.2263,28.2435,14.9565,-12.1739
75,1.8394,-12.8756,1.5711,31.9304,12.8,-11.8261
80,0.7281,-12.8373,2.031,36.2435,9.4609,-10.9217
85,-0.1916,-12.7607,2.3375,41.113,5.0783,-9.4609
90,-1.1496,-12.6457,2.6441,46.6087,-0.5565,-7.513
95,-2.3759,-12.4158,2.6824,52.5217,-7.4435,-5.0087
100,-3.3722,-12.1859,2.4525,58.6435,-15.7217,-1.8087
105,-3.9853,-12.2242,2.1076,63.8609,-25.0435,1.6696
110,-4.1386,-12.5307,1.0346,67.8261,-34.7826,5.0087
115,-3.832,-12.4158,-0.3066,69.6348,-44.0348,7.7217
120,-3.3722,-12.5691,-1.7244,69.287,-52.3826,8.9043
125,-2.3375,-12.4541,-3.4488,66.3652,-59.2696,8.9043
130,-1.3029,-12.0326,-5.1732,61.287,-63.3739,8.4174
135,-0.0766,-11.6494,-6.936,54.4,-64.6261,7.3043
140,1.1879,-11.1129,-8.3155,44.0348,-62.9565,5.6348
145,2.3759,-10.653,-9.5801,33.5304,-58.6435,3.4783
150,3.4105,-10.1932,-10.8446,21.287,-52.4522,0.4174
155,4.3302,-10.2698,-11.4195,7.7913,-44.3826,-3.2696
160,4.6751,-10.2315,-12.1859,-6.4696,-35.2696,-7.4435
165,4.4452,-10.5381,-12.4158,-21.7739,-25.5304,-12.0348
170,4.0236,-11.2662,-12.4158,-36.6609,-16.4174,-16.487
175,2.7207,-11.841,-11.841,-49.0435,-8.9739,-20.313
180,1.3412,-12.6074,-10.7297,-56.3478,-2.9913,-22.887
185,-0.4598,-13.2971,-9.7717,-56.9043,0.6261,-23.5826
190,-2.2226,-14.1019,-8.8903,-51.0609,1.7391,-23.0261
195,-3.7171,-14.6384,-8.3538,-40.2783,0.5565,-22.0522
200,-5.3265,-14.7533,-7.6641,-26.4348,-1.7391,-21.287
205,-6.5145,-14.8683,-7.0893,-11.687,-3.1304,-20.8
210,-6.936,-14.4084,-6.4761,1.7391,-2.9913,-20.1043
215,-6.6677,-13.757,-5.748,12.1739,-1.6696,-19.3391
220,-5.863,-12.7223,-5.3648,18.8522,-0.3478,-18.8522
225,-4.9816,-11.8027,-4.905,21.1478,0.6261,-18.0174
230,-3.6787,-10.8446,-4.5218,19.8957,1.3217,-17.1826
235,-2.2992,-10.2698,-4.0236,15.2348,1.8783,-16.1391
240,-0.8047,-9.7717,-3.947,8.487,1.8087,-14.4696
245,0.3066,-9.6184,-4.1003,0.7652,0.9043,-12.7304
250,1.6861,-9.6184,-3.6404,-6.6783,-0.9739,-10.9913
255,2.5675,-9.8483,-3.7554,-13.287,-2.713,-9.7391
260,3.3722,-10.1549,-3.4488,-18.5043,-4.5217,-8.6261
265,3.947,-10.3082,-3.1806,-21.7043,-6.8174,-8.3478
270,4.2152,-10.7297,-2.989,-22.8174,-9.6,-8.2783
275,4.1769,-11.0363,-2.8357,-21.7739,-12.5913,-8.2087
280,3.7554,-11.1512,-2.7591,-19.4087,-16.6261,-7.5826
285,3.1423,-11.0746,-2.8357,-16.0696,-20.8,-6.3304
290,2.4142,-10.7297,-3.2572,-12.5217,-24.6261,-4.313
295,1.7627,-10.653,-3.4871,-9.1826,-27.8261,-2.0174
300,0.9197,-10.1932,-3.7171,-6.2609,-30.3304,0.6261
305,0.1533,-9.7717,-3.9087,-3.9652,-32.3478,3.6174
310,-0.4982,-9.4651,-3.7937,-2.2261,-33.8783,6.2609
315,-0.9197,-9.0436,-3.7937,-0.9043,-34.8522,8.6261
320,-1.2646,-8.5454,-3.5638,0.2783,-34.9217,10.5043
325,-1.6095,-8.2005,-3.6021,0.7652,-34.0174,11.9652
330,-1.6095,-7.894,-3.3722,0.7652,-31.7913,12.9391
335,-1.5328,-7.7024,-3.1423,0.2087,-28.8,13.6348
340,-1.3412,-7.3575,-2.9507,-0.9043,-24.9739,13.7739
345,-1.3029,-7.0509,-2.9507,-2.5739,-19.9652,14.0522
350,-0.9963,-7.0893,-2.8357,-5.2174,-13.7739,14.887
355,-0.5748,-6.8977,-2.8357,-8.6261,-7.1652,15.513
360,-0.4982,-6.6677,-3.0656,-12.313,-0.8348,15.6522
365,-0.1533,-6.7061,-3.0273,-16.0,4.8696,15.6522
370,0.1916,-6.936,-3.2572,-19.2,9.8783,15.513
375,0.4598,-7.0126,-3.2572,-22.1217,13.9826,15.0957
380,0.843,-7.0893,-3.2189,-24.487,17.0435,14.9565
385,0.8814,-7.2425,-3.3339,-26.3652,18.8522,14.2609
390,0.8814,-7.4725,-3.2572,-27.1304,19.7565,13.2174
395,0.9963,-7.6257,-3.3339,-27.2,19.8957,11.8957
