timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.1533,-9.5801,-4.8284,-2.1565,0.9739,-0.4174
5,0.0766,-9.4268,-4.905,-2.087,0.9739,-0.4174
10,0.2682,-9.5034,-4.7134,-2.087,1.0435,-0.4174
15,0.115,-9.6184,-4.8667,-1.8087,1.0435,-0.4174
20,0.1916,-9.5801,-4.905,-1.6696,0.9739,-0.487
25,0.2299,-9.6184,-4.8284,-1.6696,0.9739,-0.487
30,0.115,-9.4651,-4.6751,-1.5304,0.9043,-0.487
35,0.1916,-9.4268,-4.7134,-1.6,0.7652,-0.487
40,0.1533,-9.4651,-4.8667,-1.6696,0.6957,-0.5565
45,0.2299,-9.4651,-4.905,-1.8087,0.6261,-0.487
50,0.2299,-9.5418,-4.905,-2.087,0.6261,-0.5565
55,0.2299,-9.4651,-4.8667,-2.2261,0.6957,-0.6261
60,0.1916,-9.5034,-4.7134,-2.4348,0.8348,-0.5565
65,0.0766,-9.4268,-4.8667,-2.6435,0.8348,-0.6261
70,0.2299,-9.5034,-4.7134,-2.7826,0.9739,-0.6261
75,0.2682,-9.5418,-4.8284,-2.7826,0.9739,-0.6957
80,0.2682,-9.5418,-4.8667,-3.1304,0.9739,-0.6957
85,0.1916,-9.4651,-4.8667,-3.3391,1.0435,-0.7652
90,0.1916,-9.5034,-4.8284,-3.4087,0.8348,-0.6261
95,0.2682,-9.5418,-4.8667,-3.4087,0.7652,-0.487
100,0.1916,-9.4651,-4.9433,-3.5478,0.6957,-0.487
105,0.1533,-9.4268,-4.905,-3.687,0.7652,-0.4174
110,0.1916,-9.5034,-4.905,-3.8261,0.7652,-0.487
115,0.3066,-9.4651,-4.905,-3.9652,0.9043,-0.4174
120,0.1533,-9.4651,-4.8284,-4.2435,0.9739,-0.487
125,0.0766,-9.3885,-4.8284,-4.1043,0.9043,-0.4174
130,0.3066,-9.3885,-4.905,-4.1739,0.8348,-0.487
135,0.1916,-9.5418,-4.79,-4.2435,0.6957,-0.4174
140,0.0766,-9.4268,-4.905,-4.313,0.5565,-0.487
145,0.1916,-9.4268,-4.8284,-4.313,0.487,-0.487
150,0.2299,-9.5418,-4.905,-4.313,0.4174,-0.4174
155,0.1533,-9.5034,-4.9433,-4.3826,0.2783,-0.4174
160,0.5748,-9.1202,-4.7517,-4.5217,0.2087,-0.4174
165,0.2299,-9.5034,-5.02,-4.5217,0.0696,-0.3478
170,0.1533,-9.4651,-5.02,-4.6609,0.0696,-0.2783
175,0.115,-9.5801,-4.9816,-4.7304,0.1391,-0.2783
180,0.0766,-9.3885,-4.9816,-4.9391,0.0696,-0.2783
185,0.1916,-9.2735,-4.8284,-5.2174,0.0,-0.2087
190,0.1916,-9.4268,-5.0583,-5.4261,0.0696,-0.2087
195,0.1916,-9.3502,-4.905,-5.7739,-0.0696,-0.2087
200,0.115,-9.4268,-4.905,-5.913,-0.2783,-0.1391
205,0.0766,-9.4268,-4.9433,-6.2609,-0.4174,-0.0696
210,0.0766,-9.3502,-5.02,-6.4696,-0.7652,-0.0696
215,0.115,-9.5418,-4.6751,-6.6087,-0.9739,-0.0696
220,0.115,-9.4268,-5.02,-6.7478,-1.113,-0.0696
225,0.115,-9.3502,-4.905,-6.8174,-1.3217,0.0
230,0.0766,-9.3502,-5.02,-6.887,-1.4609,-0.1391
235,0.115,-9.3502,-5.02,-7.0261,-1.5304,-0.2087
240,0.2299,-9.4268,-5.02,-7.2348,-1.6,-0.2783
245,0.115,-9.3118,-4.9816,-7.5826,-1.7391,-0.2783
250,0.1916,-9.3885,-4.9816,-7.7913,-1.7391,-0.3478
255,0.2299,-9.3502,-5.02,-7.9304,-1.7391,-0.4174
260,0.1916,-9.3118,-5.1349,-8.0696,-1.8087,-0.3478
265,0.2299,-9.3118,-4.9433,-8.4174,-1.8783,-0.4174
