timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,-0.2299,-6.4378,-6.3612,-120.6957,-10.2261,-8.0696
5,-0.3449,-6.7444,-6.7827,-122.5043,-10.9217,-7.9304
10,-0.4598,-6.1696,-6.3229,-125.7739,-11.8957,-7.0957
15,-0.1533,-6.0163,-6.5911,-128.8348,-13.0087,-9.1826
20,-0.4215,-6.2079,-7.1276,-132.6609,-14.1217,-9.9478
25,-0.4598,-5.978,-6.8977,-137.1826,-15.2348,-10.4348
30,-0.3449,-5.863,-7.0893,-141.8435,-16.487,-10.713
35,-0.0766,-5.6714,-7.1276,-146.8522,-17.2522,-11.2
40,-0.4598,-5.4415,-7.2042,-151.9304,-17.8087,-10.3652
45,-0.5365,-5.3265,-7.2425,-155.3391,-18.8522,-10.9217
50,-0.5365,-5.0966,-7.3958,-158.9565,-19.9652,-11.4783
55,-0.6514,-5.7097,-7.5874,-163.4783,-20.7304,-12.7304
60,-0.7281,-4.9433,-7.4341,-168.0696,-21.4261,-12.313
65,-0.5748,-4.8667,-7.9323,-171.5478,-22.0522,-13.0783
70,-0.6898,-5.6331,-8.1622,-175.513,-22.9565,-13.7739
75,-0.8047,-5.0583,-8.1622,-180.3826,-23.513,-15.1652
80,-0.6898,-4.4835,-7.8173,-185.3217,-24.0696,-12.9391
85,-0.8047,-4.9816,-8.2005,-189.0783,-24.2783,-14.8174
90,-0.4982,-4.1769,-8.0856,-194.2957,-24.0,-17.3913
95,-0.115,-4.3302,-8.3921,-199.8609,-23.5826,-17.8783
100,-0.5365,-3.7554,-8.3155,-206.0522,-23.513,-18.9913
105,-0.2299,-3.6787,-8.2772,-210.6435,-22.6783,-20.6609
110,-0.4215,-3.6404,-8.5838,-214.1913,-22.4696,-21.7043
115,0.0766,-3.3722,-8.3155,-218.6435,-22.8174,-19.8261
120,-0.4215,-3.6787,-8.8903,-221.5652,-22.1913,-21.287
125,-0.4215,-2.7974,-8.852,-223.9304,-21.4957,-22.8174
130,-0.4982,-3.6404,-9.3118,-224.9043,-21.2174,-22.2609
135,-0.0383,-2.7207,-9.1202,-227.2,-21.287,-22.1217
140,-0.3449,-2.7974,-9.0436,-228.1043,-21.0087,-21.4957
145,-0.958,-3.1423,-9.1969,-229.7043,-20.1739,-25.113
150,0.0383,-2.2992,-9.1969,-232.9043,-19.1304,-28.9391
155,-0.4598,-2.7591,-9.7717,-232.8348,-19.2696,-28.0348
160,-0.2299,-1.9543,-9.1969,-235.2,-19.9652,-27.4783
165,-0.3449,-2.031,-9.3502,-238.887,-20.4522,-29.4261
170,-0.7281,-1.1879,-8.7754,-241.113,-20.1043,-35.2696
175,0.0383,-1.8777,-9.2735,-242.2957,-21.4261,-35.3391
180,-0.115,-2.1459,-9.3118,-239.7913,-24.0,-33.6
185,0.0,-2.2226,-9.6567,-238.4696,-25.9478,-34.7826
190,0.0,-3.9853,-9.8866,-240.6957,-26.9913,-37.7739
195,0.115,-1.5711,-9.3502,-243.8957,-27.8261,-40.6957
200,-0.0766,-2.1843,-9.5418,-240.9043,-29.2174,-37.7739
205,0.2682,-2.1459,-9.5801,-236.0348,-29.9826,-38.8174
210,-0.2299,-2.3759,-9.8866,-231.0261,-32.3478,-37.3565
215,-0.4598,-3.2955,-10.1932,-224.3478,-33.8783,-40.8348
220,0.3066,-0.7281,-9.81,-219.9652,-34.6435,-47.6522
225,0.1533,-1.6478,-9.81,-210.5043,-35.8957,-42.8522
230,-0.1916,-2.1843,-9.4651,-199.7217,-36.9391,-40.487
235,-0.0383,-1.1879,-9.6184,-191.7913,-37.287,-42.2261
240,0.2682,-1.6095,-9.7717,-185.3217,-36.8,-41.3217
245,0.958,-2.7591,-10.0399,-179.4087,-36.3826,-40.5565
250,0.0766,-0.9197,-9.4268,-175.8609,-37.6348,-37.0783
255,0.3832,-0.8814,-9.3885,-170.2261,-36.2435,-38.6783
260,0.2682,-0.6514,-9.3118,-162.5043,-35.1304,-40.9043
265,0.3066,-0.2682,-9.0053,-156.7304,-33.5304,-44.0348
270,0.0766,-0.958,-9.0819,-149.2174,-32.6957,-43.6174
275,0.3832,-1.2646,-9.0819,-141.4957,-32.6261,-44.3826
280,0.2299,-1.3412,-9.0819,-136.2783,-32.5565,-45.7739
285,0.1916,-0.9963,-8.852,-133.4957,-32.6261,-48.0
290,0.3066,-1.3029,-8.6604,-130.5043,-32.487,-48.1391
295,0.2682,-1.2646,-8.4305,-126.9565,-31.9304,-49.7391
300,0.1916,-0.9197,-8.4305,-123.687,-30.9565,-53.0087
305,0.2299,-0.7281,-8.0473,-118.4,-29.6348,-55.8609
310,0.1533,-0.8047,-8.3155,-113.6696,-27.5478,-59.2696
315,1.7244,-4.8667,-9.2352,-108.5913,-25.6,-63.0261
320,0.1916,0.0383,-7.894,-108.313,-23.0261,-68.9391
325,0.4982,-0.7281,-8.0089,-101.7043,-20.5913,-69.7043
330,0.8047,-0.958,-8.2772,-95.9304,-18.0174,-73.4609
335,0.8814,-0.7664,-8.8903,-92.313,-16.0696,-77.4261
340,1.073,-0.6898,-8.7754,-87.8609,-15.8609,-82.8522
345,1.1879,-0.115,-9.0053,-82.8522,-17.5304,-87.6522
350,1.2646,-0.0383,-9.0819,-78.7478,-20.5913,-92.6609
355,0.9197,0.0766,-9.0053,-74.713,-25.5304,-97.5304
360,0.6514,0.2682,-9.1202,-70.8174,-30.1913,-102.3304
365,0.5748,0.3449,-9.2735,-66.2261,-35.7565,-107.0609
370,0.0,0.4982,-9.3118,-62.1217,-43.2696,-111.513
375,-0.2299,0.3449,-9.5418,-58.7826,-53.2174,-115.5478
380,-0.3449,0.4598,-9.3502,-56.7652,-64.5565,-118.7478
385,-0.7281,0.6514,-9.0819,-53.8435,-75.9652,-120.6957
390,-0.9963,0.9197,-9.6567,-50.2261,-86.0522,-121.6
395,-0.843,0.8047,-9.0053,-46.4696,-94.1913,-121.1826
400,-0.6514,0.8814,-8.2005,-43.4087,-99.3391,-119.3043
405,0.3832,1.2263,-7.5874,-40.6261,-101.0783,-118.6783
410,0.8047,1.6861,-6.5528,-36.2435,-98.5043,-119.4435
415,0.843,1.7244,-6.7444,-28.8,-94.4696,-120.0696
420,0.3066,2.2226,-7.0509,-21.2174,-91.2696,-120.1391
425,0.0766,2.6058,-7.1659,-15.513,-90.7826,-119.3739
430,-0.4982,2.7591,-7.3958,-11.3391,-92.8696,-117.2174
435,-1.1496,2.989,-7.6641,-9.8087,-96.6261,-114.1565
440,-2.1459,3.3339,-7.7024,-10.3652,-102.1913,-109.1478
445,-2.2992,3.4488,-7.3575,-13.287,-109.0087,-102.3304
450,-2.2992,3.2955,-7.2809,-18.3652,-115.1304,-95.5826
455,-2.2609,2.989,-6.7827,-23.5826,-120.5565,-89.3913
460,-2.3375,2.989,-6.4378,-28.0348,-125.7739,-84.4522
465,-2.7591,2.9123,-6.5145,-32.6957,-131.2696,-80.2783
470,-2.9507,2.7207,-6.0546,-38.0522,-136.0,-77.0087
475,-3.2572,2.3759,-6.5911,-42.9913,-141.2174,-74.8522
480,-3.1806,2.031,-6.936,-47.1652,-146.6435,-74.3652
485,-3.1423,1.8011,-7.2809,-50.5043,-152.0696,-74.3652
490,-2.989,1.4945,-7.5491,-51.4087,-159.0261,-74.087
495,-2.5675,0.7664,-8.0856,-50.3652,-166.0522,-74.2261
500,-1.9543,0.5365,-8.5071,-47.513,-172.3826,-74.087
505,-1.6095,0.1916,-8.8903,-43.4783,-178.2957,-73.6696
510,-0.8814,0.0,-8.8903,-38.2609,-183.5826,-73.3913
515,-0.5365,0.0,-9.0436,-32.487,-187.8261,-72.9739
520,0.0,0.2682,-9.2352,-29.6348,-188.9391,-73.9478
525,0.1916,0.4215,-9.1202,-26.9217,-187.9652,-72.9043
530,0.1533,0.2682,-8.8137,-25.3913,-186.5739,-71.513
535,-0.4598,0.6131,-8.5454,-25.3913,-183.1652,-71.0957
540,-0.6131,0.7281,-7.894,-26.5739,-177.8783,-70.0522
545,-1.1879,0.9963,-8.1622,-25.4609,-172.8696,-65.9478
550,-1.6861,1.3795,-8.4305,-23.0261,-168.4174,-60.2435
555,-2.6824,1.2263,-8.3921,-21.287,-163.6174,-53.7043
560,-3.9087,1.916,-8.737,-23.3043,-160.1391,-48.4174
565,-4.9816,2.5675,-9.3118,-27.5478,-157.0783,-42.2261
570,-5.9396,3.6021,-10.1549,-31.8609,-154.0174,-35.5478
575,-6.821,4.1769,-10.6914,-35.5478,-151.6522,-28.1739
580,-7.5874,4.7517,-11.9559,-38.0522,-150.1217,-21.2174
