timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.115,-1.1496,-9.5034,-3.6174,-2.7826,-1.8087
5,0.1916,-1.1496,-9.5034,-3.4783,-2.5739,-1.6
10,0.1916,-1.073,-9.5034,-3.2,-2.1565,-1.5304
15,0.1916,-1.0346,-9.4651,-3.0609,-1.7391,-1.3217
20,0.2299,-0.958,-9.695,-2.9913,-1.3217,-1.113
25,0.1916,-0.9963,-9.6184,-2.9913,-0.8348,-0.9739
30,0.1533,-0.958,-9.5418,-3.0609,-0.3478,-0.8348
35,0.0766,-0.9963,-9.695,-3.2,0.1391,-0.6957
40,0.0766,-0.843,-9.5418,-3.4783,0.5565,-0.5565
45,0.115,-1.073,-9.4268,-3.6174,0.6957,-0.6261
50,0.0383,-0.8814,-9.4268,-3.4783,0.7652,-0.5565
55,0.115,-0.9963,-9.5801,-3.3391,0.6957,-0.4174
60,0.0766,-1.0346,-9.3118,-3.2,0.5565,-0.5565
65,0.0,-0.9197,-9.6184,-3.2696,0.4174,-0.4174
70,0.0383,-0.9197,-9.4268,-3.4783,0.2087,-0.487
75,0.0,-0.843,-9.5034,-3.687,0.0696,-0.487
80,0.0766,-0.843,-9.5801,-3.7565,0.0696,-0.4174
85,0.0383,-0.9197,-9.4651,-4.0348,0.1391,-0.3478
90,0.0,-0.9197,-9.5801,-4.1739,0.2087,-0.4174
95,0.0766,-1.073,-9.5034,-4.4522,0.0696,-0.3478
100,0.0766,-0.9197,-9.695,-4.5913,0.0696,-0.2087
105,0.0383,-1.0346,-9.6567,-4.8,-0.1391,-0.4174
110,0.0766,-0.8047,-9.5418,-5.0087,-0.2087,-0.3478
115,0.0,-0.7664,-9.4268,-5.287,-0.2783,-0.3478
120,0.0,-0.843,-9.4268,-5.7043,-0.3478,-0.3478
125,-0.0383,-0.9197,-9.6184,-6.1217,-0.3478,-0.4174
130,0.0,-0.8047,-9.4651,-6.4696,-0.4174,-0.3478
135,0.0,-0.8814,-9.5418,-6.7478,-0.4174,-0.2087
