timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,0.115,-7.3958,-3.5255,-47.7913,-9.3217,-4.7304
5,0.2299,-7.5491,-3.3722,-48.9739,-8.2087,-4.1043
10,0.3449,-7.5874,-3.5638,-50.1565,-6.7478,-3.6174
15,0.3832,-7.6257,-3.5638,-51.2696,-5.287,-2.9913
20,0.4598,-7.6641,-3.6404,-52.4522,-3.8261,-2.3652
25,0.4598,-7.7024,-3.5255,-53.4261,-2.4348,-1.8783
30,0.5365,-7.6641,-3.6787,-54.5391,-1.1826,-1.3217
35,0.4215,-7.8173,-3.5638,-55.7913,-0.4174,-0.4174
40,0.2682,-7.6641,-3.6404,-57.3217,0.1391,0.2087
45,0.3066,-7.779,-3.6021,-58.9217,0.2087,1.3217
50,0.1916,-7.779,-3.5638,-60.5217,0.0696,2.5043
55,0.2682,-7.7407,-3.6787,-61.9826,-0.2087,3.687
60,0.2682,-7.6641,-3.7937,-63.5826,-0.3478,4.9391
65,0.1916,-7.6257,-3.832,-65.3913,-0.2087,6.0522
70,0.1533,-7.7024,-3.832,-67.1304,0.1391,7.2348
75,0.3066,-7.4341,-3.7554,-68.4522,0.487,8.3478
80,0.4598,-7.5108,-3.9087,-69.6348,1.113,9.3913
85,0.3832,-7.5491,-3.947,-70.6087,1.7391,10.2261
90,0.4598,-7.5491,-3.832,-71.2348,2.4348,10.6435
95,0.4598,-7.5108,-3.8704,-71.2348,3.0609,10.5043
100,0.4215,-7.4341,-3.947,-70.887,3.687,10.4348
105,0.3066,-7.3958,-4.062,-70.6783,4.3826,10.2261
110,0.4215,-7.3575,-4.3685,-70.6783,5.1478,9.6696
115,0.3449,-7.2042,-4.3302,-71.0261,5.9826,8.9043
120,0.3449,-7.2809,-4.2152,-71.3739,6.9565,7.7913
125,0.1916,-7.2809,-4.2536,-71.8609,8.0696,6.8174
130,0.115,-7.2042,-4.5218,-72.3478,9.0435,5.7739
135,0.0766,-6.9743,-4.3685,-73.113,9.9478,4.8696
140,0.0383,-7.0509,-4.4835,-74.0174,10.713,4.2435
145,0.0,-6.821,-4.5218,-75.2696,11.2696,3.7565
150,0.0,-6.8593,-4.3685,-76.8,11.687,3.5478
155,-0.115,-7.0893,-4.3302,-78.3304,11.687,3.4783
160,-0.1533,-6.9743,-4.4452,-79.4435,11.2696,3.4783
165,0.0,-7.1659,-4.1769,-80.3478,10.713,4.0348
170,0.0,-7.0893,-4.2919,-81.1826,10.087,4.5913
175,-0.0766,-7.2042,-4.4068,-81.6,9.3913,5.7739
180,0.0,-7.2809,-4.4452,-81.8087,8.6957,7.0957
185,0.0383,-7.3192,-4.5218,-81.8783,7.6522,8.487
190,0.0766,-7.3958,-4.5218,-81.4609,6.887,9.6696
195,0.0,-7.5108,-4.6751,-80.4174,5.913,10.7826
200,-0.0766,-7.6641,-4.7517,-79.0261,4.7304,11.8957
205,-0.3066,-7.8173,-4.905,-77.2174,3.4783,13.0087
210,-0.3066,-7.8173,-4.8667,-74.9913,2.087,13.913
215,-0.4598,-7.7407,-5.0966,-72.5565,1.113,14.7478
220,-0.4982,-7.894,-5.2116,-70.4696,0.3478,15.3043
225,-0.6514,-7.9706,-5.2882,-68.313,0.2783,15.3739
230,-0.4982,-8.0089,-5.5564,-65.9478,0.8348,15.5826
235,-0.843,-8.0089,-5.6331,-64.0696,1.7391,15.6522
240,-0.6131,-7.8173,-5.7097,-62.4696,2.9913,15.0261
245,-0.4982,-7.8173,-5.748,-60.9391,4.3826,14.3304
250,-0.5748,-7.8557,-5.748,-59.4783,5.9826,13.287
255,-0.6131,-7.8557,-5.8247,-58.2261,7.7217,12.4522
260,-0.4598,-7.8557,-5.7864,-57.3913,9.1826,11.7565
265,-0.6514,-7.8173,-5.863,-57.0435,10.713,11.0609
270,-0.5365,-7.9706,-5.7864,-56.8348,11.6174,10.5739
275,-0.6131,-8.0089,-5.863,-56.5565,12.2435,10.2261
280,-0.7664,-8.0089,-5.7864,-56.3478,12.313,10.4348
285,-0.6131,-8.0089,-5.9013,-56.2087,11.8261,11.5478
290,-0.6514,-8.2389,-5.8247,-55.3739,10.9217,12.8
295,-0.4598,-8.4688,-6.0163,-53.913,9.9478,14.0522
300,-0.1916,-8.6987,-6.0546,-51.8957,8.9739,15.4435
305,-0.3449,-8.6604,-6.1696,-49.3913,8.0,16.6957
310,-0.1916,-8.6987,-6.2845,-46.6783,7.0261,18.2261
315,-0.115,-8.6604,-6.1696,-43.8261,6.5391,19.7565
320,-0.0766,-8.6987,-6.2845,-41.0435,6.1913,20.9391
325,0.0,-8.8903,-6.5911,-38.2609,5.7739,21.3565
330,0.1533,-8.8137,-6.5145,-35.7565,5.5652,21.2174
335,0.0766,-8.6604,-6.7061,-33.1826,5.4261,20.4522
340,0.115,-8.4688,-6.821,-30.9565,5.5652,19.5478
345,0.0,-8.1239,-6.821,-29.5652,6.4696,18.7826
350,-0.0766,-8.0089,-6.8593,-29.0087,7.7217,17.4609
355,-0.0766,-7.779,-6.7061,-28.6609,9.113,16.2087
360,-0.0383,-7.779,-6.5911,-27.8261,10.4348,15.1652
365,-0.0383,-7.6257,-6.7061,-27.3391,12.0348,14.0522
370,-0.1533,-7.5491,-6.6294,-27.3391,13.7043,12.7304
375,-0.1916,-7.5108,-6.6294,-27.5478,15.3739,11.5478
380,-0.3066,-7.5108,-6.4761,-27.7565,16.6957,10.6435
385,-0.2299,-7.6257,-6.5145,-28.0348,17.8783,9.6
390,-0.3066,-7.7407,-6.4761,-27.7565,18.9913,8.6261
395,-0.0383,-7.779,-6.2845,-27.0609,19.9652,8.0696
400,-0.0766,-7.8557,-6.5911,-25.8087,20.9391,7.4435
405,0.0383,-7.8173,-6.6677,-24.4174,22.3304,6.8174
410,-0.0766,-7.8173,-6.7827,-22.887,23.7217,6.3304
415,0.0,-7.894,-6.6677,-21.3565,25.3217,5.5652
420,-0.1533,-7.6641,-6.6677,-19.8261,26.7826,4.8
425,0.0383,-7.5108,-6.5911,-18.6435,27.8957,3.9652
430,0.0,-7.4341,-6.7061,-18.2261,28.9391,3.0609
435,0.0,-7.3575,-6.6677,-18.4348,29.7739,1.9478
440,-0.2299,-7.2042,-6.7061,-19.2696,30.2609,0.3478
445,-0.1916,-7.1659,-6.8977,-20.6609,30.3304,-1.113
450,-0.3449,-7.3192,-6.6677,-21.9826,30.1217,-2.4348
455,-0.3832,-7.1276,-6.821,-23.1652,29.9826,-3.7565
460,-0.4215,-7.0126,-7.0126,-24.1391,30.1217,-5.287
465,-0.4598,-7.0893,-6.936,-24.9739,30.1217,-6.1913
470,-0.6131,-7.0893,-6.936,-25.2522,29.7739,-6.9565
475,-0.6514,-7.2042,-7.0126,-24.5565,29.287,-7.5826
480,-0.6898,-7.1659,-7.0509,-23.2348,28.7304,-8.1391
485,-0.7281,-7.3575,-7.0126,-21.4261,28.1739,-8.6957
490,-0.8047,-7.3958,-6.821,-19.4783,27.5478,-8.7652
495,-0.7664,-7.3575,-6.821,-17.4609,26.4348,-9.113
500,-0.843,-7.5491,-7.0893,-15.6522,25.9478,-9.7391
505,-1.0346,-7.4341,-6.6677,-14.1913,25.8087,-10.5739
510,-0.9963,-7.5108,-6.821,-12.8696,25.6,-10.9217
515,-0.958,-7.6257,-6.7061,-11.2,25.0435,-11.0609
520,-0.9197,-7.5491,-6.7827,-9.113,24.3478,-11.4087
525,-0.9197,-7.5108,-6.7444,-7.0261,23.0957,-12.2435
530,-1.1496,-7.4725,-6.7827,-5.0087,22.1217,-12.7304
535,-1.0346,-7.4341,-6.8593,-3.4087,21.4261,-13.2174
540,-1.3029,-7.2809,-6.7061,-2.2261,21.1478,-13.7043
545,-1.2646,-7.3192,-6.5528,-0.9739,20.5913,-13.7043
550,-1.2263,-7.2809,-6.5911,0.0,19.8957,-13.287
555,-1.2646,-7.1659,-6.4761,0.8348,19.1304,-12.7304
560,-1.2263,-6.7827,-6.6677,1.2522,18.1565,-11.8261
565,-1.1496,-6.8593,-6.6294,0.9739,17.2522,-10.5739
570,-1.1496,-6.6677,-6.5528,0.5565,16.487,-9.8087
575,-1.1113,-6.7061,-6.6294,0.0696,15.7217,-8.9739
580,-0.9963,-6.6294,-6.7061,-0.4174,14.887,-8.1391
585,-1.073,-6.5911,-6.7444,-0.9043,14.3304,-7.8609
590,-0.958,-6.5528,-6.7444,-1.4609,13.4957,-7.9304
595,-0.8814,-6.7061,-6.7061,-2.1565,12.8,-8.2087
600,-0.9197,-6.5528,-6.8593,-3.1304,12.0348,-8.6957
605,-0.9963,-6.5145,-6.6677,-4.0348,11.8261,-9.1826
610,-0.8814,-6.7827,-6.7444,-4.6609,11.8957,-9.2522
615,-1.3412,-6.6677,-6.7061,-5.4261,12.5217,-9.5304
620,-0.9197,-6.5528,-6.6677,-6.1217,13.6348,-9.6
625,-0.958,-6.7061,-6.7444,-6.887,15.1652,-9.6
630,-0.7664,-6.7061,-6.6677,-7.7217,17.0435,-9.3217
635,-0.7281,-6.4761,-6.7444,-8.7652,18.9913,-9.3217
640,-0.6514,-6.3612,-6.7827,-9.7391,20.7304,-8.1391
645,-0.6898,-6.3229,-6.8593,-10.5043,22.0522,-6.4
650,-0.6514,-6.2462,-6.8977,-11.4783,22.6087,-5.1478
655,-0.6898,-6.0163,-6.8977,-12.8696,22.4696,-4.5913
660,-0.9197,-6.0163,-7.0509,-13.7739,22.0522,-4.1739
665,-0.958,-6.0929,-6.8977,-14.3304,21.1478,-4.1739
670,-1.0346,-6.3612,-7.2425,-14.1217,19.687,-4.3826
675,-1.2646,-6.5145,-7.0126,-13.6348,18.2957,-4.7304
680,-1.6478,-6.3229,-6.8977,-13.0087,17.0435,-4.8696
685,-1.6861,-6.3995,-7.0126,-12.4522,15.7217,-4.4522
690,-1.7244,-6.4761,-6.7444,-12.313,14.1913,-4.1043
695,-1.6478,-6.4378,-7.0893,-12.5217,13.0087,-3.2696
700,-1.5711,-6.4378,-7.0893,-13.4261,11.7565,-2.087
705,-1.4562,-6.5145,-7.3192,-14.6783,10.2261,-0.5565
710,-1.2646,-6.5145,-7.2809,-16.3478,8.1391,0.9043
715,-1.1496,-6.6677,-7.4341,-18.2261,6.1913,2.9913
720,-0.9197,-6.6294,-7.4725,-19.9652,4.1739,5.0783
725,-0.6131,-6.8593,-7.8173,-21.8435,2.5739,7.0957
730,-0.6131,-6.6294,-7.5491,-23.6522,1.4609,9.0435
735,-0.4982,-6.7827,-7.5491,-25.1826,0.5565,10.5739
740,-0.4598,-6.821,-7.6641,-26.5739,-0.2783,11.8261
745,-0.4215,-6.7444,-7.7024,-27.6174,-0.9043,12.8
750,-0.2682,-6.8593,-7.6641,-28.0348,-1.1826,13.913
755,-0.3832,-6.7827,-7.5874,-27.7565,-1.5304,14.6783
760,-0.3449,-6.7827,-7.5108,-26.8522,-1.3217,14.887
765,-0.2299,-6.821,-7.7024,-25.6,-0.4174,14.6087
770,-0.3832,-7.0893,-7.5874,-24.2783,0.3478,13.7739
775,-0.6131,-6.8593,-8.1622,-22.5391,1.1826,12.5913
780,-0.5365,-7.0126,-7.7024,-20.5217,2.2957,11.4783
785,-0.8814,-6.8977,-7.7407,-18.2957,3.7565,10.4348
790,-0.9197,-6.8977,-7.779,-16.2087,5.0087,9.8783
795,-1.1496,-6.8977,-7.6257,-14.0522,6.1217,9.7391
800,-1.1879,-6.821,-7.5491,-12.1043,6.9565,10.1565
805,-1.2646,-6.7827,-7.5108,-10.2261,7.3043,10.9217
810,-1.1496,-6.6294,-7.7024,-8.487,7.3739,11.8957
815,-1.1113,-6.5528,-7.8557,-7.0261,7.2348,13.3565
820,-0.9197,-6.4761,-7.779,-5.9826,6.9565,14.7478
825,-0.958,-6.2079,-8.0856,-5.913,5.9826,16.1391
830,-0.6131,-6.2845,-7.9706,-6.1913,5.0783,17.9478
835,-0.7281,-6.2079,-8.0089,-7.0957,4.1739,19.2
840,-0.6898,-6.2079,-8.1622,-8.9739,3.4783,20.0348
845,-0.6514,-5.978,-8.0856,-10.713,3.4783,20.313
850,-0.7281,-5.978,-8.1622,-12.1043,3.9652,19.7565
855,-0.7664,-5.9396,-8.2389,-12.8696,4.7304,18.7826
860,-0.843,-5.9013,-8.0856,-13.2174,5.5652,17.3217
865,-0.8814,-6.0929,-8.3921,-12.8696,6.1217,15.513
870,-0.8814,-5.978,-8.2389,-11.8261,6.6783,13.6348
875,-1.2263,-5.863,-8.2389,-10.5739,7.3043,11.7565
880,-1.3412,-5.9013,-8.2005,-8.6261,8.0,10.0174
885,-1.4179,-5.9013,-8.5454,-6.6783,8.6957,8.6957
890,-1.4945,-5.863,-8.2772,-5.2174,9.3217,7.7217
895,-1.3412,-5.8247,-8.2772,-3.8957,9.6,7.513
900,-1.4945,-5.8247,-8.2772,-3.2,9.8087,7.6522
905,-1.4179,-5.9396,-8.0473,-2.9217,9.8087,7.7913
910,-1.5711,-5.8247,-8.0089,-2.4348,9.2522,7.6522
915,-1.6478,-5.7864,-8.0856,-1.6,8.6957,7.0261
920,-1.7244,-5.748,-7.9323,-0.7652,7.6522,6.1913
925,-1.8777,-5.6331,-8.0089,0.2087,6.2609,5.0783
930,-1.9543,-5.748,-7.894,1.8087,4.8,3.8261
935,-2.031,-5.6714,-7.7407,3.6174,3.2696,2.5739
940,-2.031,-5.6331,-7.8173,5.0087,1.8783,1.8783
945,-1.8777,-5.8247,-7.6641,5.7043,0.8348,1.8087
950,-1.9927,-5.8247,-7.7407,5.6348,-0.1391,2.5043
955,-1.8011,-5.9013,-7.6641,4.2435,-0.6957,4.1043
960,-1.6478,-5.863,-7.7407,1.7391,-0.9739,7.0261
965,-1.2646,-6.0163,-7.894,-0.9739,-1.5304,9.3217
970,-1.2263,-5.9396,-8.1622,-2.7826,-2.3652,10.087
975,-1.1496,-5.863,-8.1622,-4.0348,-2.9913,8.9043
980,-1.1879,-5.5564,-7.8173,-4.5913,-2.3652,6.4
985,-1.1113,-4.8667,-7.779,-4.2435,-1.3913,3.1304
990,-1.1879,-4.6368,-7.8557,-3.9652,-0.3478,-0.4174
995,-1.1496,-4.7517,-8.3538,-4.313,2.4348,-4.5913
1000,-1.2263,-4.5218,-8.2772,-7.513,7.6522,-5.6348
1005,-0.6514,-4.1386,-7.8173,-17.6696,13.6348,-2.9913
1010,-0.0383,-4.2536,-7.3192,-26.8522,17.3913,0.4174
1015,-0.2682,-4.3302,-6.936,-30.6087,20.0348,1.8783
1020,-0.843,-4.1386,-6.7444,-28.8,23.0261,0.8348
1025,-1.1113,-4.2152,-6.7061,-26.087,25.4609,-0.4174
1030,-0.9197,-4.2919,-6.4761,-26.3652,27.8957,-1.6696
1035,-0.958,-4.5601,-6.1696,-28.3826,29.287,-1.6
1040,-0.5365,-4.4835,-5.8247,-29.7739,30.1217,-2.6435
1045,-0.6514,-4.2919,-5.4415,-30.4696,30.6087,-5.0087
1050,-0.7281,-4.0236,-5.4032,-29.6348,30.3304,-8.1391
1055,-0.7281,-3.832,-5.5948,-28.3826,30.7478,-11.6174
1060,-0.8814,-3.6787,-5.3648,-27.5478,31.4435,-14.3304
1065,-0.7281,-3.6787,-5.6331,-26.9217,32.8348,-17.1826
1070,-0.7281,-3.7554,-5.9396,-25.8087,35.3391,-19.5478
1075,-0.5748,-3.7171,-6.2845,-24.5565,37.913,-21.7739
1080,-0.4215,-3.9087,-6.0929,-23.4435,39.7913,-23.0261
1085,-0.115,-3.8704,-6.0163,-22.6783,40.7652,-24.5565
1090,0.0,-4.1386,-5.9013,-22.1913,40.6261,-25.5304
1095,0.115,-4.2152,-5.863,-21.4957,40.0,-25.6
1100,0.2682,-4.3685,-5.8247,-21.0087,39.7913,-26.1565
1105,0.4215,-4.4452,-5.5564,-20.2435,39.8609,-27.0609
1110,0.8047,-4.2919,-5.5181,-18.9217,40.8348,-27.5478
1115,0.4215,-4.1769,-5.1732,-16.487,42.4348,-28.1739
1120,0.4982,-4.0236,-4.9816,-13.0087,44.7304,-30.1913
1125,0.3066,-4.062,-4.9433,-8.9043,47.6522,-32.0696
1130,0.115,-3.9087,-4.79,-4.4522,50.4348,-33.8087
1135,0.2682,-3.8704,-4.7134,0.0696,53.287,-36.5913
1140,0.4982,-3.9087,-4.7517,4.5217,55.4435,-39.0957
1145,0.1916,-3.8704,-4.7134,8.7652,56.9043,-40.9043
1150,0.4598,-3.9853,-4.7517,11.9652,58.9217,-43.3391
1155,0.4215,-3.832,-4.5601,14.4696,60.8696,-45.4957
1160,0.5365,-3.8704,-4.3685,16.2783,62.9565,-47.3043
1165,0.9197,-4.1003,-4.5601,17.2522,65.6696,-49.1826
1170,1.0346,-3.9853,-4.7134,17.5304,68.5913,-50.9217
1175,1.0346,-3.7554,-4.5218,16.9043,71.8609,-52.5217
1180,1.4179,-3.6021,-4.7134,14.9565,75.4783,-54.4696
1185,1.4179,-3.5638,-4.6751,13.0783,78.887,-55.0957
1190,1.5711,-3.4488,-4.5218,11.8261,81.7391,-56.2783
1195,1.6095,-3.4105,-4.3302,11.4087,83.4087,-57.1826
1200,1.5711,-3.4871,-4.2152,13.4261,84.7304,-57.7391
1205,1.7244,-3.5255,-3.947,16.8348,85.5652,-58.8522
1210,1.8777,-3.4488,-3.7937,20.4522,86.5391,-60.1043
1215,1.8011,-3.6787,-3.9087,23.6522,87.9304,-62.1217
1220,2.1459,-3.6787,-3.832,25.9478,89.0435,-64.1391
1225,1.916,-3.6787,-3.8704,27.1304,90.5739,-65.7391
1230,2.031,-3.832,-3.7937,27.0609,92.8696,-67.9652
1235,2.2609,-3.832,-3.9853,26.2957,95.513,-69.2174
1240,2.4142,-3.947,-3.832,25.4609,98.5043,-70.6783
1245,2.6441,-3.9853,-3.832,25.0435,101.287,-71.9304
1250,2.6824,-4.1386,-3.6404,25.5304,104.0,-72.2783
1255,2.6441,-4.1386,-3.832,27.3391,106.2957,-72.0696
1260,2.6058,-4.4068,-3.7171,30.6783,108.6609,-72.2087
1265,2.7207,-4.7134,-3.2189,35.4783,111.0261,-72.9043
1270,2.7974,-4.9433,-3.5255,41.6696,112.6261,-73.2522
1275,2.6824,-4.8284,-3.2572,48.4174,114.6435,-73.8087
1280,2.9123,-4.79,-3.2572,55.4435,115.8957,-74.5043
1285,2.6441,-4.5601,-3.1806,62.1217,115.4783,-75.2696
1290,2.7207,-4.3302,-3.4488,66.5043,115.4087,-76.3826
1295,2.9123,-4.1769,-3.9087,68.5217,116.0348,-76.313
1300,2.2609,-3.8704,-4.062,68.1739,116.7304,-75.1304
1305,2.3759,-3.832,-4.2152,66.8522,117.3565,-74.9217
1310,2.7591,-4.062,-4.4068,66.087,118.0522,-73.8087
