timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,-9.6567,-1.3795,1.5711,21.0783,-17.7391,-7.9304
5,-9.7717,-1.3412,1.6478,19.7565,-17.6,-7.9304
10,-9.7717,-1.4179,1.7244,18.3652,-17.8783,-7.7217
15,-9.7334,-1.4179,1.6095,16.9739,-18.4348,-7.4435
20,-9.7334,-1.4179,1.4179,15.6522,-19.2,-7.0261
25,-9.8866,-1.3795,1.6861,14.7478,-20.313,-6.4696
30,-9.7717,-1.6095,1.5711,14.3304,-21.5652,-5.9826
35,-9.7334,-1.4945,1.6861,14.5391,-22.7478,-5.4957
40,-9.7717,-1.5711,1.4945,15.3043,-23.9304,-5.287
45,-9.6184,-1.5328,1.6095,16.6957,-24.7652,-5.0783
50,-9.6567,-1.4945,1.4179,18.8522,-25.2522,-4.8696
55,-9.4268,-1.5328,1.7244,21.287,-25.2522,-4.9391
60,-9.4268,-1.4179,1.7244,24.4174,-25.113,-5.287
65,-9.3118,-1.6095,1.8777,27.8261,-24.7652,-5.4957
70,-9.5418,-1.3412,2.031,31.5826,-24.4174,-5.8435
75,-9.6184,-1.1879,2.1459,35.5478,-24.0,-6.3304
80,-9.6184,-1.4179,2.0693,39.0261,-23.513,-6.6783
85,-9.7717,-1.1496,2.1843,42.0174,-22.9565,-6.887
90,-9.6567,-1.0346,2.0693,44.2435,-22.1913,-7.513
95,-9.6567,-0.958,1.9927,45.4261,-21.2174,-8.2783
100,-9.6184,-0.8047,1.9543,45.3565,-19.9652,-9.2522
105,-9.5801,-0.7664,1.8394,44.7304,-18.2261,-10.3652
110,-9.5034,-0.7281,1.8394,43.4783,-16.2087,-11.5478
115,-9.6567,-0.843,1.5711,41.8087,-14.1217,-13.2174
120,-9.695,-0.7664,1.3412,39.7913,-12.1043,-14.4
125,-9.7334,-0.8814,1.4562,37.6348,-10.087,-15.6522
130,-9.7334,-0.8047,1.1113,35.687,-8.5565,-16.6957
135,-9.5801,-0.843,1.073,34.2261,-7.3043,-17.5304
140,-9.7334,-0.7664,1.0346,33.2522,-6.1913,-18.087
145,-9.6567,-0.7281,1.1113,33.0435,-5.4957,-18.3652
150,-9.7334,-0.6514,1.3029,33.1826,-5.0783,-18.2957
155,-9.6184,-0.4598,1.3412,33.8087,-4.7304,-18.0174
160,-9.6184,-0.4598,1.4179,34.9913,-4.5913,-17.3913
165,-9.5801,-0.4215,1.2263,35.9652,-4.5913,-16.487
170,-9.4651,-0.2299,1.4562,37.3565,-4.5217,-15.0957
175,-9.5801,-0.1533,1.4179,38.4,-4.8696,-14.0522
180,-9.5034,0.1533,1.4945,39.2348,-5.4957,-12.6609
185,-9.5034,0.1916,1.4945,39.5826,-6.2609,-11.2696
190,-9.1586,0.2682,1.4179,39.513,-6.9565,-10.0174
195,-9.3502,0.3832,1.3795,38.6087,-7.7217,-8.6261
200,-9.5418,0.4598,1.3412,36.9391,-8.4174,-7.3043
205,-9.3885,0.4598,1.1496,34.5043,-9.0435,-6.1217
210,-9.3502,0.4598,1.073,31.513,-9.2522,-5.4957
215,-9.2352,0.4215,1.1496,28.0348,-9.0435,-4.6609
220,-9.1202,0.3832,1.1113,24.2783,-8.4174,-4.4522
225,-8.9286,0.115,1.1113,20.5913,-7.513,-4.3826
230,-9.1202,0.2299,1.1113,16.9739,-6.2609,-4.5913
235,-9.1969,0.115,1.3412,13.3565,-4.8696,-5.0783
240,-9.1969,0.0766,1.3412,10.0174,-3.5478,-5.4957
245,-9.3118,-0.1916,1.3795,6.887,-2.5043,-6.1217
250,-9.1202,-0.1916,1.4945,4.1043,-1.7391,-6.4
255,-9.1202,-0.4215,1.6095,1.6696,-1.3217,-6.2609
260,-9.1969,-0.4598,1.6095,-0.2087,-0.8348,-6.3304
265,-9.1586,-0.7281,1.8394,-1.6,-0.4174,-6.1217
270,-9.2352,-0.7664,1.8011,-2.5043,0.0,-5.7739
275,-9.2735,-0.7281,2.0693,-2.5739,0.1391,-5.3565
280,-9.2735,-0.9963,2.0693,-2.4348,-0.1391,-4.6609
285,-9.3118,-1.1113,2.031,-1.8783,-0.7652,-3.8261
290,-9.1586,-1.1113,2.031,-1.0435,-1.5304,-2.9913
295,-9.3118,-1.2263,2.1076,-0.0696,-2.5043,-1.8783
300,-9.3118,-1.2263,1.916,1.2522,-3.3391,-1.113
305,-9.5034,-1.1879,2.031,2.5043,-4.1739,0.0
310,-9.4268,-1.2646,1.9927,3.6174,-4.9391,0.9043
315,-9.5801,-1.1496,1.916,4.6609,-5.9826,1.8087
320,-9.4651,-1.1879,1.9543,5.4957,-6.5391,2.5043
325,-9.5418,-1.1496,1.8394,6.1217,-6.887,3.2
330,-9.695,-1.073,1.7627,6.3304,-7.2348,3.8957
335,-9.6567,-1.0346,1.9927,5.7043,-7.5826,4.3826
340,-9.81,-1.1496,1.8011,4.9391,-7.7913,4.8696
345,-9.6184,-1.073,1.9543,4.0348,-8.0,5.1478
350,-9.8866,-0.8814,1.8011,2.7826,-8.0696,5.3565
355,-9.695,-0.958,1.8777,1.3913,-8.4174,5.5652
360,-9.695,-1.073,1.916,-0.2783,-8.6957,5.5652
365,-9.7717,-0.9197,1.916,-2.0174,-9.113,5.7043
370,-9.6567,-1.1113,1.916,-3.7565,-9.4609,5.913
375,-9.6567,-1.1496,1.8777,-5.4957,-10.1565,5.913
380,-9.6184,-1.2263,1.9543,-6.887,-10.8522,6.0522
385,-9.6567,-1.1879,1.9543,-8.0696,-11.687,6.1913
390,-9.695,-1.073,1.8394,-8.7652,-12.3826,6.2609
395,-9.695,-1.2263,1.8777,-9.113,-13.1478,6.4
400,-9.5801,-1.2263,1.8394,-9.1826,-13.6348,6.5391
405,-9.5418,-1.3412,1.916,-8.7652,-14.3304,6.6783
410,-9.5034,-1.4179,2.031,-7.8609,-14.7478,6.887
415,-9.5801,-1.4945,2.1076,-6.6087,-14.9565,7.2348
420,-9.4651,-1.5328,2.1843,-4.7304,-15.1652,7.3043
