timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0,-3.6404,1.9543,-0.6514,148.6609,-32.7652,24.5565
5,-2.7591,3.2572,-0.8814,142.1913,-29.1478,24.2087
10,-1.2646,4.3685,-1.7244,133.0783,-21.913,25.7391
15,0.1916,4.8284,-2.4908,120.0,-13.7739,27.6174
20,1.1879,4.79,-2.6058,103.0261,-6.4696,29.4261
25,2.0693,4.1769,-2.7974,83.3391,-1.5304,32.9043
30,2.6824,3.1039,-3.3339,64.6957,1.113,37.8435
35,4.4835,1.5328,-4.3302,48.6261,4.1043,42.713
40,2.6824,0.1533,-2.989,32.6957,16.4174,44.8696
45,1.7244,-0.8814,-0.4598,24.487,38.2609,51.2696
50,3.6787,-2.6058,0.4598,21.7043,53.4957,61.4957
55,5.7864,-4.4835,2.7974,22.887,61.8435,70.1913
60,9.1202,-6.2462,2.7591,30.4696,65.4609,75.7565
65,11.1895,-8.0089,0.4598,31.6522,68.7304,72.7652
70,10.653,-9.2735,-1.6478,10.5739,73.8783,56.9739
75,8.6987,-12.3775,-3.3722,-33.113,80.7652,33.8783
80,4.6368,-16.3245,-2.9123,-86.6087,87.5826,10.4348
85,3.1039,-19.8882,-1.6095,-132.8696,88.7652,-7.1652
90,0.8814,-22.3407,0.115,-167.7913,82.7826,-23.2348
95,-0.7664,-23.3371,0.9197,-190.887,73.1826,-38.4
100,-2.989,-23.8352,1.2263,-195.6174,67.9652,-46.5391
105,-5.863,-24.1418,1.6095,-174.8174,70.5391,-42.087
110,-9.1586,-24.9465,1.8394,-138.087,75.8261,-33.113
115,-12.9906,-25.483,2.3375,-104.6957,79.7913,-28.3826
120,-15.2515,-25.483,3.6404,-82.1565,77.0087,-26.5043
125,-15.6347,-24.7932,5.7097,-58.0174,61.4957,-22.6783
130,-13.9486,-23.0305,6.2462,-25.6,41.3913,-15.513
135,-11.7643,-20.1948,5.2882,6.1217,27.2,-5.7043
140,-10.3082,-17.4357,4.3302,26.5739,19.2,3.687
145,-9.3118,-15.7496,3.7171,30.887,10.5043,9.8087
150,-8.2005,-14.0252,3.2572,22.887,-1.9478,12.4522
155,-6.8977,-13.2588,2.989,10.5043,-15.2348,12.5217
160,-5.5948,-12.799,2.6441,1.0435,-26.087,10.7826
165,-4.2536,-12.9906,1.8394,-2.2261,-33.4609,9.6
170,-3.1039,-13.5271,1.3795,-1.9478,-37.7043,8.1391
175,-1.2646,-13.642,1.1113,1.7391,-39.8609,5.4957
180,0.0,-13.7187,0.8814,11.9652,-40.2087,-0.2087
185,0.4598,-12.8373,0.6898,25.6,-39.3043,-8.4174
190,0.5365,-11.6111,0.8814,37.0783,-38.8174,-18.2261
195,-0.1916,-10.3465,1.1496,42.713,-40.2783,-28.5217
200,-0.4215,-8.852,1.8394,41.7391,-42.6435,-36.1739
205,-0.4982,-7.5491,2.0693,36.313,-44.6609,-42.3652
210,-0.6131,-6.5911,1.916,29.7043,-47.1652,-47.3739
215,-0.4215,-5.978,1.3412,24.1391,-48.487,-50.4348
220,0.2299,-5.5948,1.2263,21.0087,-48.2087,-50.5739
225,1.3412,-5.0966,0.843,23.513,-45.9826,-49.6
230,2.0693,-4.5984,0.3449,32.1391,-41.4609,-49.7391
235,2.2992,-3.7171,0.115,43.0609,-35.2696,-49.6696
240,2.3759,-2.874,-0.2682,53.1478,-28.5217,-49.1826
245,2.2992,-2.3759,-0.4982,61.3565,-21.6348,-49.4609
250,2.0693,-1.3412,-1.1113,68.1739,-14.4696,-51.1304
255,1.9543,-0.1533,-1.4945,77.0783,-7.1652,-53.8435
260,1.4562,0.4982,-2.1076,88.2783,-0.6957,-57.3217
265,1.1879,1.3412,-2.4908,98.5043,3.2696,-60.7304
270,0.6514,1.7627,-2.6058,105.3217,3.7565,-62.9565
275,-0.3832,1.8394,-3.1039,104.7652,0.2087,-59.1304
280,-0.4598,1.3412,-3.1806,94.0522,-7.4435,-47.3043
285,-0.3066,1.1113,-2.9507,81.3913,-15.8609,-35.4087
290,-1.1113,1.073,-3.0273,74.6435,-20.1739,-29.0783
295,-2.1843,1.3412,-3.2572,73.9478,-20.3826,-26.4348
300,-3.5255,1.4179,-4.3685,75.4087,-18.9217,-25.1826
305,-5.02,1.8394,-5.7097,75.9652,-18.087,-24.1391
310,-5.0966,1.8777,-6.5911,69.9826,-21.5652,-21.1478
315,-3.947,1.4179,-6.7061,55.0261,-30.2609,-15.2348
320,-3.947,0.9963,-6.2462,30.1217,-38.1217,-7.1652
325,-3.4871,-0.7281,-4.5984,-3.4087,-39.513,4.7304
330,-3.2189,-4.1386,-1.8777,-36.0348,-31.7217,17.3217
335,-3.2189,-7.5491,1.0346,-55.2348,-24.3478,27.5478
340,-2.3759,-9.925,2.4142,-56.1391,-27.7565,38.2609
345,0.0766,-12.5691,3.3722,-43.7565,-33.6696,46.2609
350,1.4179,-14.3318,3.3722,-25.2522,-37.7043,47.2348
355,3.3339,-14.9066,3.5255,-5.287,-43.0609,43.4087
360,6.0546,-15.2132,3.2189,12.6609,-45.3565,35.4783
365,7.7024,-15.4048,2.7207,23.513,-38.9565,26.3652
370,8.0089,-15.9796,2.2609,22.887,-23.5826,18.4348
375,7.5874,-17.2058,1.2646,11.0609,-10.0174,16.8348
380,6.5911,-19.7733,-0.1533,-10.3652,-4.1739,21.7739
385,6.1696,-23.682,-0.2299,-41.4609,-2.2261,32.2783
390,6.0163,-26.7093,0.9197,-75.0609,1.3217,42.713
395,6.6294,-29.8515,4.4835,-96.0,6.2609,47.3043
400,8.5454,-30.0431,8.7754,-91.3391,9.4609,42.9913
405,8.852,-27.1691,10.8063,-61.7043,11.7565,31.513
410,8.967,-23.0688,9.1202,-21.0783,16.6957,19.7565
415,8.2389,-19.9266,6.5911,10.6435,19.7565,7.3739
420,5.5948,-15.9796,3.5255,25.1826,20.0348,-6.887
425,3.832,-12.9523,1.9543,26.713,18.3652,-18.1565
430,1.9927,-10.9596,1.4945,18.0174,19.3391,-26.4348
435,-0.1916,-9.925,2.1076,3.3391,25.1826,-31.8609
440,-1.7627,-9.695,3.0273,-12.4522,32.2783,-33.6
445,-3.5255,-9.3885,3.9853,-26.6435,35.8261,-32.2783
450,-4.5601,-9.5034,4.5601,-40.9739,34.8522,-27.8261
455,-4.7517,-10.1932,4.8284,-54.3304,30.0522,-21.9826
460,-4.6368,-11.1512,4.3685,-64.0696,22.2609,-14.6087
465,-3.8704,-12.2242,3.832,-68.1043,13.1478,-5.8435
470,-2.4908,-13.7953,2.7974,-65.4609,3.7565,3.4087
475,-0.7281,-15.0216,1.3412,-54.6783,-4.5913,11.8957
480,0.843,-15.9796,0.3832,-38.3304,-11.3391,18.7826
485,2.2226,-16.2095,-0.1916,-18.087,-15.8609,23.0957
490,2.8357,-15.9796,-0.5365,6.3304,-18.087,23.9304
495,3.2189,-14.83,-1.1113,33.9478,-18.2957,22.3304
500,2.9507,-13.2588,-1.1496,60.2435,-17.6696,18.9217
505,2.6441,-11.2662,-1.2263,80.9739,-17.5304,14.3304
510,2.4525,-9.1969,-1.3029,93.6348,-18.2261,10.1565
515,2.1459,-7.5874,-1.2646,98.5739,-19.2,8.0
520,1.7627,-5.863,-1.3412,97.5304,-20.2435,6.5391
525,1.1113,-4.4068,-1.3029,92.313,-20.2435,6.3304
530,0.2682,-3.2189,-0.7281,86.1217,-18.9913,6.5391
535,-0.6131,-2.3759,0.0766,82.2261,-16.6957,6.3304
540,-1.2646,-1.8394,0.4598,80.6957,-14.1913,4.9391
545,-2.0693,-0.9197,0.6514,78.8174,-11.2,2.4348
550,-2.2992,-0.1533,0.8814,75.2696,-7.5826,0.8348
555,-1.5711,0.2299,0.9963,71.3043,-3.0609,1.113
560,-0.8814,0.5365,1.1113,67.3391,2.1565,1.6
565,-0.0766,0.4982,1.1879,60.9391,8.2783,2.7826
570,0.0,0.4982,1.6861,52.7304,15.2348,3.687
575,0.0766,0.5748,1.5711,47.2348,20.1043,6.6087
580,0.6898,0.5365,0.3066,42.2261,23.2348,11.2696
585,1.4179,0.3066,-0.8047,36.0348,27.2,16.487
590,1.5711,-0.0383,-2.6058,30.4,33.7391,19.5478
595,0.0766,-0.5365,-3.4105,26.9217,42.8522,20.5217
600,-1.3795,-0.7664,-2.6058,24.9739,49.3217,22.5391
605,-0.6898,-1.4562,-2.6058,24.8348,50.4348,26.2261
610,0.115,-2.4908,-2.1459,24.7652,50.4348,28.3826
615,1.073,-3.8704,-0.8047,25.4609,49.4609,29.9826
620,1.9927,-5.0966,0.4598,29.6348,47.7913,32.2783
625,2.6824,-6.2079,1.4562,34.8522,49.0435,32.1391
630,2.8357,-7.0893,1.3795,36.5913,55.5826,27.0609
635,2.6824,-7.9706,0.8047,28.7304,65.113,18.087
640,0.7281,-8.3921,1.1879,6.7478,73.6696,8.9739
645,0.843,-9.1969,0.6131,-22.2609,72.2087,6.5391
650,0.843,-10.4614,-1.0346,-60.313,65.8783,1.3913
655,1.4562,-12.9523,-2.6824,-110.4,61.1478,-10.0174
